#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1079.96;0;59;1;3;0/1079.96;0/511.14,1/592.14,2/515.32;0/1079.96;0/1079.96,1/1079.96,2/1079.96;0/0;0/10,1/9,2/14;0/0;0/14,1/15,2/18;0/0;0/2,1/2,2/2;0/0;0/19,1/21,2/19;0/0;0/149,1/127,2/148
1139.89;0;63;1;3;0/1139.89;0/523.32,1/626.85,2/533.97;0/1139.89;0/1139.89,1/1139.89,2/1139.89;0/0;0/14,1/6,2/16;0/0;0/18,1/11,2/17;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/20;0/0;0/162,1/134,2/158
1199.88;0;65;1;3;0/1199.88;0/565.37,1/632.83,2/589.02;0/1199.88;0/1199.88,1/1199.88,2/1199.88;0/0;0/12,1/6,2/16;0/0;0/15,1/10,2/18;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/22;0/0;0/166,1/148,2/160
1259.92;0;68;1;3;0/1259.92;0/586.79,1/644.23,2/634.97;0/1259.92;0/1259.92,1/1259.92,2/1259.92;0/0;0/12,1/9,2/15;0/0;0/15,1/12,2/20;0/0;0/2,1/2,2/2;0/0;0/22,1/23,2/23;0/0;0/177,1/160,2/163
1319.69;0;72;1;3;0/1319.69;0/597.68,1/680.78,2/673.6;0/1319.69;0/1319.69,1/1319.69,2/1319.69;0/0;0/14,1/8,2/17;0/0;0/15,1/13,2/20;0/0;0/2,1/2,2/2;0/0;0/23,1/24,2/25;0/0;0/189,1/166,2/169
1379.9;0;76;1;3;0/1379.9;0/653.92,1/703.74,2/715.31;0/1379.9;0/1379.9,1/1379.9,2/1379.9;0/0;0/14,1/11,2/14;0/0;0/16,1/16,2/18;0/0;0/2,1/2,2/2;0/0;0/24,1/26,2/26;0/0;0/190,1/176,2/174
1439.63;0;80;1;3;0/1439.63;0/694.67,1/712.3,2/746.38;0/1439.63;0/1439.63,1/1439.63,2/1439.63;0/0;0/13,1/8,2/13;0/0;0/15,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/26,1/27,2/27;0/0;0/196,1/190,2/181
1500;0;84;1;3;0/1500;0/743.76,1/750.67,2/772.82;0/1500;0/1500,1/1500,2/1500;0/0;0/12,1/7,2/14;0/0;0/15,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/27,1/28,2/29;0/0;0/198,1/196,2/190
1559.64;0;88;1;3;0/1559.64;0/770.35,1/758.46,2/826.77;0/1559.64;0/1559.64,1/1559.64,2/1559.64;0/0;0/13,1/14,2/14;0/0;0/14,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/29,1/29,2/30;0/0;0/207,1/209,2/192
1619.59;0;90;1;3;0/1619.59;0/825.29,1/799.26,2/871.83;0/1619.59;0/1619.59,1/1619.59,2/1619.59;0/0;0/10,1/11,2/11;0/0;0/14,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/29,1/30,2/31;0/0;0/208,1/214,2/195
1679.62;0;95;1;3;0/1679.62;0/838.93,1/806.96,2/904.77;0/1679.62;0/1679.62,1/1679.62,2/1679.62;0/0;0/13,1/11,2/11;0/0;0/13,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/31,1/31,2/33;0/0;0/220,1/228,2/202
1739.8;0;97;1;3;0/1739.8;0/895.24,1/811.8,2/950.05;0/1739.8;0/1739.8,1/1739.8,2/1739.8;0/0;0/12,1/11,2/9;0/0;0/14,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/32,1/31,2/34;0/0;0/221,1/242,2/206
1799.84;0;100;1;3;0/1799.84;0/947.93,1/856.35,2/978.81;0/1799.84;0/1799.84,1/1799.84,2/1799.84;0/0;0/12,1/8,2/10;0/0;0/14,1/12,2/12;0/0;0/2,1/2,2/2;0/0;0/33,1/32,2/35;0/0;0/223,1/246,2/214
