#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.6;0;27;1;3;0/599.6;0/153.82,1/182.35,2/245.15;0/599.6;0/599.6,1/599.6,2/599.6;0/0;0/10,1/9,2/9;0/0;0/12,1/18,2/16;0/0;0/2,1/2,2/2;0/0;0/9,1/9,2/9;0/0;0/117,1/109,2/93
659.99;0;30;1;3;0/659.99;0/179.03,1/189.37,2/277.09;0/659.99;0/659.99,1/659.99,2/659.99;0/0;0/9,1/9,2/7;0/0;0/12,1/17,2/12;0/0;0/2,1/2,2/2;0/0;0/10,1/10,2/10;0/0;0/126,1/123,2/101
720;0;33;1;3;0/720;0/185.38,1/204.53,2/286.1;0/720;0/720,1/720,2/720;0/0;0/8,1/12,2/11;0/0;0/12,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/11,1/11,2/11;0/0;0/140,1/135,2/115
779.68;0;36;1;3;0/779.68;0/205.91,1/248.73,2/331.89;0/779.68;0/779.68,1/779.68,2/779.68;0/0;0/11,1/10,2/9;0/0;0/13,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/12,1/12,2/12;0/0;0/150,1/139,2/118
839.84;0;40;1;3;0/839.84;0/247.07,1/281.92,2/353.02;0/839.84;0/839.84,1/839.84,2/839.84;0/0;0/11,1/10,2/9;0/0;0/16,1/14,2/16;0/0;0/2,1/2,2/2;0/0;0/13,1/14,2/13;0/0;0/155,1/146,2/128
899.77;0;44;1;3;0/899.77;0/279.75,1/310.51,2/386.15;0/899.77;0/899.77,1/899.77,2/899.77;0/0;0/9,1/9,2/8;0/0;0/14,1/15,2/19;0/0;0/2,1/2,2/2;0/0;0/14,1/16,2/14;0/0;0/162,1/154,2/135
960;0;47;1;3;0/960;0/309,1/348.33,2/395.12;0/960;0/960,1/960,2/960;0/0;0/14,1/11,2/10;0/0;0/17,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/16,1/16,2/15;0/0;0/170,1/160,2/149
1019.99;0;50;1;3;0/1019.99;0/362.88,1/353.9,2/418.98;0/1019.99;0/1019.99,1/1019.99,2/1019.99;0/0;0/10,1/11,2/8;0/0;0/16,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/17,1/17,2/16;0/0;0/172,1/174,2/158
1079.86;0;53;1;3;0/1079.86;0/370.08,1/360.89,2/447.23;0/1079.86;0/1079.86,1/1079.86,2/1079.86;0/0;0/11,1/11,2/10;0/0;0/14,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/18,1/18,2/17;0/0;0/186,1/188,2/167
1139.96;0;55;1;3;0/1139.96;0/387.92,1/381.67,2/452.36;0/1139.96;0/1139.96,1/1139.96,2/1139.96;0/0;0/8,1/10,2/11;0/0;0/11,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/19,1/19,2/17;0/0;0/197,1/198,2/181
1199.91;0;58;1;3;0/1199.91;0/417.01,1/413.06,2/495.25;0/1199.91;0/1199.91,1/1199.91,2/1199.91;0/0;0/8,1/10,2/7;0/0;0/12,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/20,1/20,2/18;0/0;0/205,1/206,2/185
1260;0;61;1;3;0/1260;0/424.13,1/452.03,2/524.42;0/1260;0/1260,1/1260,2/1260;0/0;0/10,1/9,2/7;0/0;0/12,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/21,1/21,2/19;0/0;0/218,1/211,2/194
1319.98;0;65;1;3;0/1319.98;0/463.36,1/470.55,2/533.22;0/1319.98;0/1319.98,1/1319.98,2/1319.98;0/0;0/9,1/8,2/10;0/0;0/13,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/22,1/23,2/20;0/0;0/224,1/222,2/207
1379.71;0;68;1;3;0/1379.71;0/496.99,1/491.93,2/558.9;0/1379.71;0/1379.71,1/1379.71,2/1379.71;0/0;0/8,1/10,2/11;0/0;0/12,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/23,1/24,2/21;0/0;0/230,1/232,2/216
1439.67;0;73;1;3;0/1439.67;0/526.47,1/531.52,2/597.92;0/1439.67;0/1439.67,1/1439.67,2/1439.67;0/0;0/10,1/11,2/11;0/0;0/13,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/25,1/26,2/22;0/0;0/238,1/238,2/221
1499.7;0;77;1;3;0/1499.7;0/583.02,1/572.93,2/642.59;0/1499.7;0/1499.7,1/1499.7,2/1499.7;0/0;0/9,1/10,2/12;0/0;0/12,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/26,1/27,2/24;0/0;0/239,1/242,2/225
1559.83;0;81;1;3;0/1559.83;0/609.27,1/590.85,2/698.99;0/1559.83;0/1559.83,1/1559.83,2/1559.83;0/0;0/11,1/12,2/10;0/0;0/13,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/27,1/29,2/25;0/0;0/248,1/253,2/226
1620;0;85;1;3;0/1620;0/645.48,1/651.02,2/743.54;0/1620;0/1620,1/1620,2/1620;0/0;0/12,1/7,2/12;0/0;0/15,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/29,1/29,2/27;0/0;0/255,1/253,2/230
1679.62;0;87;1;3;0/1679.62;0/698.96,1/676.39,2/791.39;0/1679.62;0/1679.62,1/1679.62,2/1679.62;0/0;0/10,1/11,2/12;0/0;0/14,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/29,1/31,2/27;0/0;0/256,1/262,2/233
1739.65;0;93;1;3;0/1739.65;0/720.41,1/731.3,2/828.41;0/1739.65;0/1739.65,1/1739.65,2/1739.65;0/0;0/11,1/10,2/12;0/0;0/13,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/31,1/33,2/29;0/0;0/266,1/264,2/239
1799.74;0;98;1;3;0/1799.74;0/769.89,1/773.97,2/871.61;0/1799.74;0/1799.74,1/1799.74,2/1799.74;0/0;0/9,1/11,2/14;0/0;0/12,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/33,1/34,2/31;0/0;0/269,1/268,2/244
