#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;0;28;1;3;0/600;0/298.64,1/237.95,2/241.64;0/600;0/600,1/600,2/600;0/0;0/7,1/12,2/11;0/0;0/16,1/15,2/18;0/0;0/2,1/2,2/2;0/0;0/9,1/10,2/9;0/0;0/79,1/95,2/94
659.6;0;32;1;3;0/659.6;0/319.47,1/264.32,2/276.16;0/659.6;0/659.6,1/659.6,2/659.6;0/0;0/8,1/11,2/9;0/0;0/13,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/10,1/12,2/10;0/0;0/90,1/104,2/101
719.64;0;34;1;3;0/719.64;0/336.94,1/272.25,2/281.76;0/719.64;0/719.64,1/719.64,2/719.64;0/0;0/10,1/15,2/12;0/0;0/12,1/18,2/18;0/0;0/2,1/2,2/2;0/0;0/11,1/13,2/10;0/0;0/100,1/118,2/115
779.9;0;36;1;3;0/779.9;0/373.53,1/317.89,2/304.98;0/779.9;0/779.9,1/779.9,2/779.9;0/0;0/8,1/11,2/13;0/0;0/12,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/12,1/13,2/11;0/0;0/107,1/121,2/124
839.95;0;40;1;3;0/839.95;0/379.92,1/328.36,2/321.6;0/839.95;0/839.95,1/839.95,2/839.95;0/0;0/7,1/14,2/17;0/0;0/12,1/15,2/19;0/0;0/2,1/2,2/2;0/0;0/13,1/14,2/13;0/0;0/121,1/134,2/136
899.67;0;44;1;3;0/899.67;0/385.73,1/381.18,2/366.37;0/899.67;0/899.67,1/899.67,2/899.67;0/0;0/9,1/13,2/15;0/0;0/12,1/14,2/19;0/0;0/2,1/2,2/2;0/0;0/14,1/16,2/14;0/0;0/135,1/136,2/139
959.8;0;47;1;3;0/959.8;0/438.18,1/421.45,2/397.89;0/959.8;0/959.8,1/959.8,2/959.8;0/0;0/10,1/10,2/14;0/0;0/13,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/14,1/17,2/16;0/0;0/136,1/141,2/147
1019.8;0;50;1;3;0/1019.8;0/486.67,1/445.53,2/429.05;0/1019.8;0/1019.8,1/1019.8,2/1019.8;0/0;0/10,1/10,2/12;0/0;0/16,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/15,1/18,2/17;0/0;0/139,1/151,2/155
1079.91;0;54;1;3;0/1079.91;0/504.46,1/465.99,2/435.8;0/1079.91;0/1079.91,1/1079.91,2/1079.91;0/0;0/11,1/11,2/14;0/0;0/15,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/16,1/20,2/18;0/0;0/150,1/161,2/169
1139.85;0;57;1;3;0/1139.85;0/534.12,1/494.75,2/469.44;0/1139.85;0/1139.85,1/1139.85,2/1139.85;0/0;0/10,1/10,2/13;0/0;0/14,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/17,1/21,2/19;0/0;0/158,1/169,2/175
1199.95;0;61;1;3;0/1199.95;0/563.32,1/516.24,2/529.31;0/1199.95;0/1199.95,1/1199.95,2/1199.95;0/0;0/11,1/11,2/13;0/0;0/16,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/19,1/22,2/20;0/0;0/167,1/179,2/176
1259.72;0;65;1;3;0/1259.72;0/589.29,1/553.2,2/581.53;0/1259.72;0/1259.72,1/1259.72,2/1259.72;0/0;0/12,1/8,2/15;0/0;0/15,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/20,1/24,2/21;0/0;0/175,1/186,2/177
1319.95;0;70;1;3;0/1319.95;0/624.42,1/563.56,2/626.67;0/1319.95;0/1319.95,1/1319.95,2/1319.95;0/0;0/14,1/15,2/15;0/0;0/14,1/17,2/17;0/0;0/2,1/2,2/2;0/0;0/22,1/25,2/23;0/0;0/182,1/198,2/181
1379.86;0;74;1;3;0/1379.86;0/675.33,1/603.1,2/671.71;0/1379.86;0/1379.86,1/1379.86,2/1379.86;0/0;0/10,1/9,2/16;0/0;0/14,1/15,2/18;0/0;0/2,1/2,2/2;0/0;0/23,1/26,2/25;0/0;0/184,1/204,2/185
1439.72;0;77;1;3;0/1439.72;0/696.34,1/612.84,2/709.02;0/1439.72;0/1439.72,1/1439.72,2/1439.72;0/0;0/12,1/9,2/14;0/0;0/15,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/24,1/27,2/26;0/0;0/194,1/217,2/191
1499.72;0;80;1;3;0/1499.72;0/741.29,1/638.98,2/745.7;0/1499.72;0/1499.72,1/1499.72,2/1499.72;0/0;0/9,1/10,2/13;0/0;0/13,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/25,1/28,2/27;0/0;0/198,1/226,2/197
1559.83;0;85;1;3;0/1559.83;0/763.02,1/657.76,2/782.13;0/1559.83;0/1559.83,1/1559.83,2/1559.83;0/0;0/11,1/13,2/15;0/0;0/12,1/14,2/16;0/0;0/2,1/2,2/2;0/0;0/27,1/29,2/29;0/0;0/209,1/236,2/204
1619.83;0;89;1;3;0/1619.83;0/810.78,1/702.29,2/831.18;0/1619.83;0/1619.83,1/1619.83,2/1619.83;0/0;0/9,1/10,2/16;0/0;0/12,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/28,1/31,2/30;0/0;0/212,1/240,2/206
1679.86;0;92;1;3;0/1679.86;0/823.83,1/762.31,2/872.28;0/1679.86;0/1679.86,1/1679.86,2/1679.86;0/0;0/10,1/8,2/18;0/0;0/13,1/14,2/19;0/0;0/2,1/2,2/2;0/0;0/29,1/31,2/32;0/0;0/224,1/240,2/211
1739.96;0;95;1;3;0/1739.96;0/877.75,1/776.1,2/928.08;0/1739.96;0/1739.96,1/1739.96,2/1739.96;0/0;0/9,1/8,2/15;0/0;0/12,1/11,2/20;0/0;0/2,1/2,2/2;0/0;0/29,1/33,2/33;0/0;0/225,1/253,2/212
1799.81;0;99;1;3;0/1799.81;0/911.03,1/806.14,2/963.57;0/1799.81;0/1799.81,1/1799.81,2/1799.81;0/0;0/11,1/9,2/13;0/0;0/13,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/30,1/34,2/35;0/0;0/232,1/260,2/219
