#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1139.88;0;62;1;3;0/1139.88;0/520.77,1/467.01,2/608.12;0/1139.88;0/1139.88,1/1139.88,2/1139.88;0/0;0/10,1/9,2/12;0/0;0/15,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/19,1/20,2/23;0/0;0/161,1/176,2/139
1199.63;0;66;1;3;0/1199.63;0/542.96,1/504.18,2/616.16;0/1199.63;0/1199.63,1/1199.63,2/1199.63;0/0;0/8,1/9,2/12;0/0;0/14,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/21,1/21,2/24;0/0;0/171,1/182,2/153
1259.95;0;68;1;3;0/1259.95;0/583.18,1/510.5,2/643.34;0/1259.95;0/1259.95,1/1259.95,2/1259.95;0/0;0/8,1/11,2/12;0/0;0/15,1/13,2/18;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/25;0/0;0/176,1/196,2/161
1319.9;0;72;1;3;0/1319.9;0/589.91,1/562.6,2/671.33;0/1319.9;0/1319.9,1/1319.9,2/1319.9;0/0;0/8,1/8,2/8;0/0;0/12,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/23,1/23,2/26;0/0;0/190,1/198,2/169
1379.99;0;76;1;3;0/1379.99;0/626.23,1/588.24,2/688.74;0/1379.99;0/1379.99,1/1379.99,2/1379.99;0/0;0/8,1/11,2/12;0/0;0/14,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/24,1/25,2/27;0/0;0/196,1/207,2/180
1439.97;0;79;1;3;0/1439.97;0/631.19,1/637.05,2/728.9;0/1439.97;0/1439.97,1/1439.97,2/1439.97;0/0;0/9,1/11,2/9;0/0;0/13,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/24,1/26,2/29;0/0;0/211,1/210,2/186
1499.97;0;82;1;3;0/1499.97;0/637.5,1/669.63,2/751.26;0/1499.97;0/1499.97,1/1499.97,2/1499.97;0/0;0/8,1/10,2/9;0/0;0/12,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/25,1/28,2/29;0/0;0/225,1/218,2/195
1560;0;87;1;3;0/1560;0/663.43,1/717.27,2/760.62;0/1560;0/1560,1/1560,2/1560;0/0;0/11,1/10,2/12;0/0;0/15,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/26,1/30,2/31;0/0;0/233,1/221,2/209
1619.76;0;91;1;3;0/1619.76;0/702.83,1/747.36,2/805.69;0/1619.76;0/1619.76,1/1619.76,2/1619.76;0/0;0/15,1/11,2/13;0/0;0/16,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/28,1/31,2/32;0/0;0/239,1/228,2/212
1680;0;95;1;3;0/1680;0/756.34,1/792.19,2/850.62;0/1680;0/1680,1/1680,2/1680;0/0;0/12,1/11,2/13;0/0;0/15,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/28,1/33,2/34;0/0;0/240,1/232,2/217
1739.89;0;100;1;3;0/1739.89;0/789.51,1/839.2,2/895.36;0/1739.89;0/1739.89,1/1739.89,2/1739.89;0/0;0/13,1/10,2/11;0/0;0/15,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/30,1/35,2/35;0/0;0/247,1/236,2/220
1799.8;0;104;1;3;0/1799.8;0/827.07,1/884.78,2/943.96;0/1799.8;0/1799.8,1/1799.8,2/1799.8;0/0;0/12,1/11,2/12;0/0;0/15,1/13,2/18;0/0;0/2,1/2,2/2;0/0;0/31,1/36,2/37;0/0;0/253,1/239,2/223
