#PP TA IS PS RB OB BotsPerOStation NOStations ItemThroughputRateScore ItemPileOneAvg OrderLatenessAvg LateOrdersFractional DistanceTraveledPerBot OSIdleTimeAvg
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5896010662133826 7.452762923351159 0 0 854.3360744176871 0.4707845251715365
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5916870258536614 7.838709677419355 0 0 826.6915763212428 0.46828472458396164
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5628252094975464 7.266233766233767 0 0 821.1706057707348 0.4961757455728278
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5857431072149596 7.758960573476703 0 0 850.9230896090517 0.47313882074578556
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5810736562175144 7.4172422756981575 0 0 845.7359779736453 0.47855646816124836
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5605873390980188 6.93939393939394 0 0 874.6418899176944 0.49908891829835483
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5639897193296632 7.19385026737968 0 0 873.6624100842158 0.4942222802166254
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5558195472351414 6.938816738816739 0 0 870.4341475086002 0.504374581764773
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5291190699820548 6.587307422969187 0 0 870.8954607503923 0.5293139197563218
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5793227029969534 7.2949308755760365 0 0 860.8191375047157 0.4800875338702233
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.592145409840189 7.74050925925926 0 0 841.8229828071826 0.469521981775829
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5640199299110125 6.894372294372293 0 0 867.6510642154036 0.49885584288516077
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5868811015328652 7.3653361344537815 0 0 846.3494833216865 0.4754660908328725
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5615690272054781 7.050934710801883 0 0 863.1998766632004 0.4986733753267896
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5454355423045709 6.662570949432404 0 0 881.3351841686655 0.5157315322558024
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5540396223509099 6.691029341029341 0 0 874.3360011600417 0.5080175645151459
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.557795278863519 6.730252100840336 0 0 877.0148821187968 0.5038207818930038
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5847262529874968 7.3225315126050425 0 0 880.1961705944212 0.4766204506591453
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5721797171601697 7.454861111111111 0 0 839.3397901337062 0.4883585070736214
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5707460507626617 7.116458704694 0 0 863.2199161159359 0.49076228158446206
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5591729328265262 7.362842130987293 0 0 856.3836444658946 0.49914554272615347
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5853384207307103 7.677064765300059 0 0 849.7079639127805 0.47482712714077663
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5851458046412142 7.889448924731183 0 0 842.1914308217703 0.47281998871298386
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5761556697080951 7.451028309662085 0 0 866.6955422486056 0.4842142509167431
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5916211713526681 7.853022875816993 0 0 841.0137013060667 0.46985926725139654
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5783121233545613 7.495093247465164 0 0 821.825812210555 0.4817275344244103
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5861945112084591 7.500891265597148 0 0 835.4648612792015 0.47380518835707414
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6180674189837546 8.46606182795699 0 0 798.594172234244 0.4416845643346041
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.590210223195591 7.4888708513708515 0 0 865.3617042814595 0.4707209301674114
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5602599302000862 6.999124649859944 0 0 858.391994545786 0.500232929750349
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5940351162289562 7.5148544266191335 0 0 841.7657374596419 0.46586193953694527
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5359400338206158 6.649732620320855 0 0 865.1465829667569 0.5247797207017569
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5779266868193517 7.258578431372548 0 0 845.6261016305899 0.4828883959029265
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5756906595665701 7.0829920829920825 0 0 861.662784142124 0.4863210263879513
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6063669867866462 7.7384259259259265 0 0 842.0276581540255 0.4557579752490612
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5544231101684194 6.762246117084827 0 0 868.9652302855917 0.5058627545375939
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5738714106730632 7.595825426944972 0 0 843.3747363683102 0.4846945038919179
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5620196447109721 7.268769286795852 0 0 851.3440711205976 0.4968614985523668
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5444236984403888 6.432523432523432 0 0 902.1830204885737 0.5164618980343137
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5596513748239214 6.685714285714286 0 0 901.8689514499183 0.501569007560896
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5575296167278608 7.216186635944701 0 0 820.0458712378818 0.502190628378475
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5650037429880103 7.003571428571429 0 0 880.8014927925166 0.49470962799971274
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5525700764223334 6.807894066717597 0 0 859.5212080919283 0.5077195406649748
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.566874203525008 6.812665606783253 0 0 878.9396362139895 0.4946350716483421
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5379880313224311 6.439056703762586 0 0 880.5897059778167 0.5226434180394812
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.560740700622603 6.911764705882352 0 0 879.5063134100114 0.5003183368385784
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5291727411198366 6.442711428005545 0 0 882.9999999999981 0.5319668256497487
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5813729228772697 7.358315295815296 0 0 851.1482071890632 0.47928445958751825
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5596192946763701 6.970851370851371 0 0 888.6705371157362 0.500925038786114
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5687464895703027 7.194354256854257 0 0 872.1023847555407 0.4929065883057171
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5740208977680062 7.402777777777778 0 0 854.4846818341002 0.48352339269557115
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5588713223669592 6.962269756387403 0 0 887.6899381847506 0.502788712537034
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5780336481413962 7.238165266106442 0 0 847.235063150635 0.48326102559923423
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5590881036691249 7.069314177283817 0 0 861.9298847855804 0.5004016955328312
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5929409112826789 7.739247311827957 0 0 840.6608365925207 0.4674009249439494
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6030732592986738 7.766666666666667 0 0 841.1299999999998 0.4585082598621362
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.6154300910715214 7.990196078431372 0 0 836.4517737340379 0.446595526689393
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5851564740137979 7.392769607843138 0 0 849.3685014385386 0.47610689172457255
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5863420238368385 7.63238287250384 0 0 858.9188438875277 0.4738718894988733
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5628548416405935 6.9607079195314485 0 0 876.9445604155575 0.49776927741675586
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5734893568874779 7.049867724867725 0 0 868.3337483376491 0.4893579351834038
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5754802926557411 7.427634983612214 0 0 853.3720125303734 0.4840968418750018
ppFARP2tt taBA120fft9wcwwm isEt0.8 psNt rbSPdf obPMy 2 3 0.5582265175737513 7.082029977191268 0 0 869.4481250185355 0.502283696745688
