# W2 W3 ItemPileOneAvg Zb_Over_Za DistanceTraveled Zc_Over_Za DistanceTraveledPerBot TripCount OrderThroughputTimeAvg OrderTurnoverTimeAvg OrderPileOneAvg OrdersHandled ItemThroughputRateScore OrderThroughputRate 
6.0207999999999995 0.052 7.720588235294119 0.9803921568627452 5143.305481841349 5.23529411764706 857.2175803068916 300 88.91138395453714 475.0538888265162 5.017927735610374 484 0.58829155522745 968
6.5207999999999995 0.552 6.788707983193277 0.9803921568627452 5295.91322489633 5.23529411764706 882.6522041493882 313 99.81196802199331 454.8928223240852 4.537429971988796 457 0.5447152003798165 914
7.0207999999999995 1.052 7.334310850439883 0.9803921568627452 5004.003217718179 5.23529411764706 834.0005362863632 304 95.54245051906149 446.68435587176805 4.768654284783317 461 0.5616904811232085 922
7.5207999999999995 1.552 6.7254901960784315 1.5116279069767444 5228.905331239737 6.430232558139536 871.4842218732896 314 88.40612887095914 470.3775952270771 4.46078431372549 455 0.5466666265485289 910
8.0208 2.052 7.322935234699941 1.5116279069767444 5014.700868792441 6.430232558139536 835.7834781320735 313 86.6963925105957 435.91249973745465 4.825906120023767 487 0.5855164638701476 974
8.5208 2.552 6.914402958152958 1.5116279069767444 5169.623972953222 6.430232558139536 861.6039954922036 309 106.45717030211905 488.1725643296705 4.461056998556998 444 0.5480003070182431 888
9.0208 3.052 6.8766728913787745 1.4285714285714286 5203.200357662389 5.978021978021979 867.2000596103982 321 90.80153008809455 451.1131868397386 4.4944133208839085 471 0.5736677523094126 942
9.5208 3.552 7.467741935483871 1.4285714285714286 4989.429915656918 5.978021978021979 831.5716526094863 304 89.82085331814474 408.2109569809006 4.9781783681214415 489 0.5816122558344701 978
10.0208 4.052 7.1734768907563025 1.4285714285714286 5207.906627128131 5.978021978021979 867.9844378546885 312 93.017554156121 460.9002984278231 4.715651260504202 473 0.5720295561837015 946
6.0207999999999995 0.38099999999999995 7.452762923351159 0.6172839506172839 5126.0164465061225 2.6234567901234565 854.3360744176871 311 89.6916441755986 444.69946885443136 4.870469399881165 487 0.5896010662133826 974
6.5207999999999995 0.881 7.838709677419355 0.6172839506172839 4960.149457927457 2.6234567901234565 826.6915763212428 298 91.08670282919866 452.5680524139056 5.152118912080961 493 0.5916870258536614 986
7.0207999999999995 1.381 7.266233766233767 0.6172839506172839 4927.023634624409 2.6234567901234565 821.1706057707348 305 100.84652363555576 459.37398485695735 4.706060606060606 460 0.5628252094975464 920
7.5207999999999995 1.881 7.758960573476703 0.6172839506172839 5105.53853765431 2.6234567901234565 850.9230896090517 301 96.69855390057484 478.9970358483651 5.081899641577061 485 0.5857431072149596 970
8.0208 2.3810000000000002 7.4172422756981575 0.6172839506172839 5074.415867841872 2.6234567901234565 845.7359779736453 307 87.96802963383811 453.553563955053 4.910557783719549 486 0.5810736562175144 972
8.5208 2.8810000000000002 6.93939393939394 0.6172839506172839 5247.851339506166 2.6234567901234565 874.6418899176944 316 93.75659484891541 494.3349748573757 4.47979797979798 455 0.5605873390980188 910
9.0208 3.3810000000000002 7.19385026737968 0.6172839506172839 5241.974460505295 2.6234567901234565 873.6624100842158 308 100.98365548242006 495.97488655143474 4.687277183600713 463 0.5639897193296632 926
9.5208 3.8810000000000002 6.938816738816739 0.6172839506172839 5222.604885051601 2.6234567901234565 870.4341475086002 309 93.68891269195748 472.34033353770343 4.677344877344878 471 0.5558195472351414 942
10.0208 4.381 6.587307422969187 0.6172839506172839 5225.372764502354 2.6234567901234565 870.8954607503923 313 97.77062980522001 421.96328577068465 4.317577030812325 435 0.5291190699820548 870
6.0207999999999995 0.71 7.2949308755760365 0.44642857142857145 5164.914825028294 1.3928571428571428 860.8191375047157 313 90.18728355318828 452.6379585465096 4.783102918586789 479 0.5793227029969534 958
6.5207999999999995 1.21 7.74050925925926 0.44642857142857145 5050.937896843096 1.3928571428571428 841.8229828071826 305 87.15985374262782 453.2204245944682 5.139814814814815 498 0.592145409840189 996
7.0207999999999995 1.71 6.894372294372293 0.44642857142857145 5205.906385292422 1.3928571428571428 867.6510642154036 314 97.12424643584147 467.93711415119424 4.406060606060606 453 0.5640199299110125 906
7.5207999999999995 2.21 7.3653361344537815 0.44642857142857145 5078.096899930119 1.3928571428571428 846.3494833216865 310 87.42860489607932 465.3385692630331 4.7605217086834735 479 0.5868811015328652 958
8.0208 2.71 7.050934710801883 0.44642857142857145 5179.199259979202 1.3928571428571428 863.1998766632004 316 93.80584413986698 471.3624326138509 4.717829784243446 473 0.5615690272054781 946
8.5208 3.21 6.662570949432404 0.44642857142857145 5288.011105011993 1.3928571428571428 881.3351841686655 319 99.22858538568208 459.4916388458474 4.319594943240454 443 0.5454355423045709 886
9.0208 3.71 6.691029341029341 0.44642857142857145 5246.016006960251 1.3928571428571428 874.3360011600417 317 100.08324391321042 471.5041605136333 4.434992784992785 460 0.5540396223509099 920
9.5208 4.21 6.730252100840336 0.44642857142857145 5262.089292712781 1.3928571428571428 877.0148821187968 319 87.58608469733268 450.33026054398556 4.478711484593837 466 0.557795278863519 932
10.0208 4.71 7.3225315126050425 0.44642857142857145 5281.177023566527 1.3928571428571428 880.1961705944212 311 86.22969062234066 452.68814331675304 4.805514705882353 484 0.5847262529874968 968
6.0207999999999995 1.039 7.454861111111111 0.3861003861003861 5036.038740802237 0.9652509652509652 839.3397901337062 303 85.2992173825505 463.38769161901166 4.9289772727272725 478 0.5721797171601697 956
6.5207999999999995 1.539 7.116458704694 0.3861003861003861 5179.319496695615 0.9652509652509652 863.2199161159359 311 91.09086071736215 461.70944669188583 4.721628045157456 477 0.5707460507626617 954
7.0207999999999995 2.0389999999999997 7.362842130987293 0.3861003861003861 5138.3018667953675 0.9652509652509652 856.3836444658946 301 91.84783422838949 463.7576045183372 4.748543906810036 455 0.5591729328265262 910
7.5207999999999995 2.5389999999999997 7.677064765300059 0.3861003861003861 5098.247783476683 0.9652509652509652 849.7079639127805 300 82.56591534881619 470.12164909419846 5.006951871657755 483 0.5853384207307103 966
8.0208 3.0389999999999997 7.889448924731183 0.3861003861003861 5053.148584930622 0.9652509652509652 842.1914308217703 294 92.16655422589997 489.4128616848099 5.186155913978495 488 0.5851458046412142 976
8.5208 3.5389999999999997 7.451028309662085 0.3861003861003861 5200.173253491634 0.9652509652509652 866.6955422486056 303 97.66626956003864 460.19165840294266 4.777289019224503 467 0.5761556697080951 934
9.0208 4.039 7.853022875816993 0.3861003861003861 5046.0822078364 0.9652509652509652 841.0137013060667 297 87.03607031428174 457.327641338103 5.115400326797385 489 0.5916211713526681 978
9.5208 4.539 7.495093247465164 0.3861003861003861 4930.95487326333 0.9652509652509652 821.825812210555 304 87.56313967991375 469.40825216076036 4.844047687501198 472 0.5783121233545613 944
10.0208 5.039 7.500891265597148 0.3861003861003861 5012.789167675209 0.9652509652509652 835.4648612792015 309 86.58234547221966 451.4138262649962 4.798852495543673 474 0.5861945112084591 948
8.0104 0.052 8.46606182795699 0.47846889952153115 4791.5650334054635 1.6315789473684212 798.594172234244 289 94.95252446942318 459.50085321908705 5.388552867383513 501 0.6180674189837546 1002
8.5104 0.552 7.4888708513708515 0.47846889952153115 5192.1702256887575 1.6315789473684212 865.3617042814595 306 87.05556112248958 472.3930159987262 4.962409812409812 495 0.590210223195591 990
9.0104 1.052 6.999124649859944 0.47846889952153115 5150.351967274716 1.6315789473684212 858.391994545786 310 96.17854319706518 486.17355860860494 4.540878851540616 457 0.5602599302000862 914
9.5104 1.552 7.5148544266191335 1.1827956989247312 5050.594424757851 5.881720430107527 841.7657374596419 308 93.97134226003384 481.37641150233816 4.823232323232323 482 0.5940351162289562 964
10.0104 2.052 6.649732620320855 1.1827956989247312 5190.879497800542 5.881720430107527 865.1465829667569 310 101.29132575448327 472.6534231866698 4.390968508615567 444 0.5359400338206158 888
10.5104 2.552 7.258578431372548 1.1827956989247312 5073.75660978354 5.881720430107527 845.6261016305899 309 88.72924414091536 430.56868028402886 4.768487394957983 479 0.5779266868193517 958
11.0104 3.052 7.0829920829920825 0.7751937984496124 5169.976704852744 3.751937984496124 861.662784142124 315 100.92002340815837 481.1357662426171 4.674310674310674 478 0.5756906595665701 956
11.5104 3.552 7.7384259259259265 0.7751937984496124 5052.165948924153 3.751937984496124 842.0276581540255 311 92.07262127906122 469.02091211686275 5.087962962962963 504 0.6063669867866462 1008
12.0104 4.052 6.762246117084827 0.7751937984496124 5213.79138171355 3.751937984496124 868.9652302855917 322 101.09526374587898 491.1963717413081 4.395564919758468 452 0.5544231101684194 904
8.0104 0.38099999999999995 7.595825426944972 0.6172839506172839 5060.2484182098615 2.6234567901234565 843.3747363683102 300 85.51678236347671 463.592500267416 4.89595192915876 469 0.5738714106730632 938
8.5104 0.881 7.268769286795852 0.6172839506172839 5108.064426723586 2.6234567901234565 851.3440711205976 305 92.82751031570616 432.9293685269206 4.8191497517873225 470 0.5620196447109721 940
9.0104 1.381 6.432523432523432 0.6172839506172839 5413.098122931442 2.6234567901234565 902.1830204885737 326 101.67155150690665 461.84984544463487 4.124852124852125 437 0.5444236984403888 874
9.5104 1.881 6.685714285714286 0.6172839506172839 5411.21370869951 2.6234567901234565 901.8689514499183 325 98.48941460915793 461.6748231124908 4.371428571428571 459 0.5596513748239214 918
10.0104 2.3810000000000002 7.216186635944701 0.6172839506172839 4920.275227427291 2.6234567901234565 820.0458712378818 300 90.75790281547852 447.48145751364484 4.847004608294931 472 0.5575296167278608 944
10.5104 2.8810000000000002 7.003571428571429 0.6172839506172839 5284.8089567551 2.6234567901234565 880.8014927925166 316 95.4115453171618 468.6161315518104 4.569940476190476 464 0.5650037429880103 928
11.0104 3.3810000000000002 6.807894066717597 0.6172839506172839 5157.12724855157 2.6234567901234565 859.5212080919283 316 92.76115798393869 469.20388127335485 4.4440200322553265 453 0.5525700764223334 906
11.5104 3.8810000000000002 6.812665606783253 0.6172839506172839 5273.637817283937 2.6234567901234565 878.9396362139895 320 93.9533197740926 466.8126043371146 4.511393746687864 472 0.566874203525008 944
12.0104 4.381 6.439056703762586 0.6172839506172839 5283.5382358669 2.6234567901234565 880.5897059778167 328 97.233306625913 498.9265788333391 4.273979862215157 446 0.5379880313224311 892
8.0104 0.71 6.911764705882352 0.44642857142857145 5277.037880460069 1.3928571428571428 879.5063134100114 315 97.4181520482027 483.76493926643684 4.509803921568628 460 0.560740700622603 920
8.5104 1.21 6.442711428005545 0.44642857142857145 5297.999999999988 1.3928571428571428 882.9999999999981 312 99.03311617301357 486.6526782928853 4.26505248564072 438 0.5291727411198366 876
9.0104 1.71 7.358315295815296 0.44642857142857145 5106.889243134379 1.3928571428571428 851.1482071890632 307 85.76988703995428 491.85686514823686 4.7607954545454545 474 0.5813729228772697 948
9.5104 2.21 6.970851370851371 0.44642857142857145 5332.023222694417 1.3928571428571428 888.6705371157362 313 83.81317687435086 468.90658767324004 4.625974025974027 467 0.5596192946763701 934
10.0104 2.71 7.194354256854257 0.44642857142857145 5232.614308533244 1.3928571428571428 872.1023847555407 308 91.22827308540485 449.7018699857753 4.72297077922078 471 0.5687464895703027 942
10.5104 3.21 7.402777777777778 0.44642857142857145 5126.908091004601 1.3928571428571428 854.4846818341002 306 84.22569648974547 439.17903844362263 4.707702020202021 461 0.5740208977680062 922
11.0104 3.71 6.962269756387403 0.44642857142857145 5326.139629108504 1.3928571428571428 887.6899381847506 312 93.07924276864394 454.4045906391774 4.55614973262032 460 0.5588713223669592 920
11.5104 4.21 7.238165266106442 0.44642857142857145 5083.41037890381 1.3928571428571428 847.235063150635 311 89.48466869468331 450.7811442986861 4.752976190476191 479 0.5780336481413962 958
12.0104 4.71 7.069314177283817 0.44642857142857145 5171.5793087134825 1.3928571428571428 861.9298847855804 308 89.7906893332978 482.10297639482746 4.570823167976868 456 0.5590881036691249 912
8.0104 1.039 7.739247311827957 0.3861003861003861 5043.965019555124 0.9652509652509652 840.6608365925207 301 92.14491400471799 451.3338720230035 5.0110513739546 487 0.5929409112826789 974
8.5104 1.539 7.766666666666667 0.3861003861003861 5046.779999999999 0.9652509652509652 841.1299999999998 301 83.31872740061193 468.12626729095035 5.143977591036414 505 0.6030732592986738 1010
9.0104 2.0389999999999997 7.990196078431372 0.3861003861003861 5018.710642404228 0.9652509652509652 836.4517737340379 304 89.68646867868205 468.7513708501296 5.036764705882352 492 0.6154300910715214 984
9.5104 2.5389999999999997 7.392769607843138 0.3861003861003861 5096.211008631231 0.9652509652509652 849.3685014385386 311 94.21544815007537 467.6144667854242 4.755514705882352 475 0.5851564740137979 950
10.0104 3.0389999999999997 7.63238287250384 0.3861003861003861 5153.5130633251665 0.9652509652509652 858.9188438875277 299 91.31570786011879 484.98651120995095 4.9733390937019974 484 0.5863420238368385 968
10.5104 3.5389999999999997 6.9607079195314485 0.3861003861003861 5261.667362493345 0.9652509652509652 876.9445604155575 316 89.42686713480474 468.60437757559 4.433273915626857 451 0.5628548416405935 902
11.0104 4.039 7.049867724867725 0.3861003861003861 5210.002490025895 0.9652509652509652 868.3337483376491 317 83.9482308031388 492.148895898537 4.596362433862434 470 0.5734893568874779 940
11.5104 4.539 7.427634983612214 0.3861003861003861 5120.23207518224 0.9652509652509652 853.3720125303734 303 84.91695504831102 444.9289403867309 4.864518045732467 476 0.5754802926557411 952
12.0104 5.039 7.082029977191268 0.3861003861003861 5216.688750111213 0.9652509652509652 869.4481250185355 311 93.02663812345988 450.0948798518651 4.550858042793526 451 0.5582265175737513 902
