#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.68;0;28;1;3;0/599.68;0/221.9,1/270.32,2/202.32;0/599.68;0/599.68,1/599.68,2/599.68;0/0;0/10,1/9,2/7;0/0;0/16,1/17,2/14;0/0;0/2,1/2,2/2;0/0;0/8,1/11,2/9;0/0;0/100,1/87,2/104
659.88;0;30;1;3;0/659.88;0/244.49,1/284.15,2/210.93;0/659.88;0/659.88,1/659.88,2/659.88;0/0;0/14,1/8,2/8;0/0;0/18,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/8,1/12,2/10;0/0;0/109,1/98,2/118
719.6;0;34;1;3;0/719.6;0/258,1/302.78,2/217.54;0/719.6;0/719.6,1/719.6,2/719.6;0/0;0/16,1/7,2/10;0/0;0/16,1/14,2/16;0/0;0/2,1/2,2/2;0/0;0/10,1/13,2/11;0/0;0/121,1/109,2/132
779.74;0;36;1;3;0/779.74;0/316.87,1/312.26,2/227.94;0/779.74;0/779.74,1/779.74,2/779.74;0/0;0/13,1/9,2/10;0/0;0/15,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/11,1/14,2/11;0/0;0/122,1/122,2/144
839.76;0;39;1;3;0/839.76;0/324.79,1/351.02,2/268.68;0/839.76;0/839.76,1/839.76,2/839.76;0/0;0/11,1/5,2/7;0/0;0/16,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/12,1/15,2/12;0/0;0/135,1/128,2/149
899.67;0;43;1;3;0/899.67;0/339.04,1/358.09,2/284.56;0/899.67;0/899.67,1/899.67,2/899.67;0/0;0/11,1/4,2/9;0/0;0/15,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/13,1/16,2/14;0/0;0/147,1/142,2/161
959.85;0;46;1;3;0/959.85;0/379.6,1/364.74,2/287.8;0/959.85;0/959.85,1/959.85,2/959.85;0/0;0/11,1/8,2/9;0/0;0/11,1/18,2/12;0/0;0/2,1/2,2/2;0/0;0/15,1/17,2/14;0/0;0/153,1/156,2/176
1019.94;0;48;1;3;0/1019.94;0/428.26,1/367.81,2/321.46;0/1019.94;0/1019.94,1/1019.94,2/1019.94;0/0;0/11,1/9,2/8;0/0;0/13,1/15,2/13;0/0;0/2,1/2,2/2;0/0;0/16,1/17,2/15;0/0;0/155,1/170,2/182
1079.99;0;53;1;3;0/1079.99;0/472.81,1/396.36,2/338.98;0/1079.99;0/1079.99,1/1079.99,2/1079.99;0/0;0/11,1/7,2/13;0/0;0/14,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/18,1/18,2/17;0/0;0/159,1/178,2/194
1139.67;0;57;1;3;0/1139.67;0/501.38,1/409.72,2/379.52;0/1139.67;0/1139.67,1/1139.67,2/1139.67;0/0;0/10,1/11,2/8;0/0;0/13,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/19,1/20,2/18;0/0;0/167,1/191,2/199
1199.96;0;61;1;3;0/1199.96;0/531.51,1/459.04,2/407.69;0/1199.96;0/1199.96,1/1199.96,2/1199.96;0/0;0/12,1/9,2/9;0/0;0/12,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/21,1/21,2/19;0/0;0/175,1/194,2/207
1259.82;0;63;1;3;0/1259.82;0/587.04,1/464.29,2/438.81;0/1259.82;0/1259.82,1/1259.82,2/1259.82;0/0;0/12,1/10,2/10;0/0;0/14,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/22,1/21,2/20;0/0;0/176,1/207,2/214
1319.68;0;67;1;3;0/1319.68;0/635.08,1/500.33,2/487.26;0/1319.68;0/1319.68,1/1319.68,2/1319.68;0/0;0/8,1/8,2/7;0/0;0/13,1/12,2/12;0/0;0/2,1/2,2/2;0/0;0/23,1/23,2/21;0/0;0/179,1/214,2/218
1379.72;0;71;1;3;0/1379.72;0/659.71,1/509.25,2/495.09;0/1379.72;0/1379.72,1/1379.72,2/1379.72;0/0;0/9,1/9,2/6;0/0;0/13,1/11,2/12;0/0;0/2,1/2,2/2;0/0;0/25,1/24,2/22;0/0;0/189,1/227,2/232
1439.86;0;73;1;3;0/1439.86;0/665.89,1/550.32,2/502.52;0/1439.86;0/1439.86,1/1439.86,2/1439.86;0/0;0/14,1/9,2/9;0/0;0/14,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/26,1/24,2/23;0/0;0/203,1/232,2/246
1499.8;0;76;1;3;0/1499.8;0/722.9,1/586.67,2/528.86;0/1499.8;0/1499.8,1/1499.8,2/1499.8;0/0;0/9,1/12,2/9;0/0;0/14,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/26,1/26,2/24;0/0;0/203,1/238,2/254
1559.6;0;81;1;3;0/1559.6;0/747.4,1/633.31,2/571.79;0/1559.6;0/1559.6,1/1559.6,2/1559.6;0/0;0/11,1/12,2/10;0/0;0/13,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/28,1/28,2/25;0/0;0/212,1/242,2/258
1620;0;84;1;3;0/1620;0/779.65,1/684.45,2/612.76;0/1620;0/1620,1/1620,2/1620;0/0;0/9,1/10,2/7;0/0;0/13,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/29,1/29,2/26;0/0;0/220,1/244,2/263
1679.95;0;89;1;3;0/1679.95;0/814.08,1/733.67,2/635.32;0/1679.95;0/1679.95,1/1679.95,2/1679.95;0/0;0/8,1/9,2/14;0/0;0/12,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/30,1/31,2/28;0/0;0/226,1/247,2/273
1739.7;0;93;1;3;0/1739.7;0/854.78,1/765.48,2/674.7;0/1739.7;0/1739.7,1/1739.7,2/1739.7;0/0;0/9,1/11,2/10;0/0;0/13,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/32,1/32,2/29;0/0;0/231,1/254,2/278
1799.85;0;98;1;3;0/1799.85;0/899.72,1/795.54,2/699.35;0/1799.85;0/1799.85,1/1799.85,2/1799.85;0/0;0/11,1/12,2/10;0/0;0/16,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/33,1/34,2/31;0/0;0/235,1/262,2/288
