#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
839.85;0;42;1;3;0/839.85;0/408.3,1/345.87,2/419.7;0/839.85;0/839.85,1/839.85,2/839.85;0/0;0/9,1/11,2/15;0/0;0/12,1/12,2/17;0/0;0/2,1/2,2/2;0/0;0/13,1/14,2/15;0/0;0/112,1/129,2/110
899.7;0;46;1;3;0/899.7;0/427.92,1/393.8,2/473.18;0/899.7;0/899.7,1/899.7,2/899.7;0/0;0/9,1/10,2/14;0/0;0/11,1/13,2/18;0/0;0/2,1/2,2/2;0/0;0/14,1/16,2/16;0/0;0/123,1/133,2/112
959.9;0;49;1;3;0/959.9;0/453.35,1/403.12,2/480.76;0/959.9;0/959.9,1/959.9,2/959.9;0/0;0/12,1/10,2/15;0/0;0/15,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/15,1/17,2/17;0/0;0/132,1/146,2/126
1020;0;52;1;3;0/1020;0/494.3,1/437.18,2/523.69;0/1020;0/1020,1/1020,2/1020;0/0;0/13,1/10,2/12;0/0;0/16,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/16,1/18,2/18;0/0;0/137,1/153,2/131
1079.87;0;56;1;3;0/1079.87;0/532.96,1/469.68,2/556.8;0/1079.87;0/1079.87,1/1079.87,2/1079.87;0/0;0/11,1/9,2/12;0/0;0/16,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/18,1/19,2/19;0/0;0/143,1/160,2/137
1139.93;0;59;1;3;0/1139.93;0/571.9,1/503.73,2/564.52;0/1139.93;0/1139.93,1/1139.93,2/1139.93;0/0;0/10,1/9,2/16;0/0;0/16,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/19,1/20,2/20;0/0;0/148,1/166,2/151
1199.96;0;62;1;3;0/1199.96;0/580.18,1/536.71,2/612.98;0/1199.96;0/1199.96,1/1199.96,2/1199.96;0/0;0/14,1/7,2/11;0/0;0/18,1/11,2/16;0/0;0/2,1/2,2/2;0/0;0/20,1/21,2/21;0/0;0/162,1/174,2/154
1259.85;0;63;1;3;0/1259.85;0/619.3,1/554.19,2/617.15;0/1259.85;0/1259.85,1/1259.85,2/1259.85;0/0;0/10,1/10,2/12;0/0;0/15,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/20,1/22,2/21;0/0;0/167,1/184,2/168
1319.82;0;66;1;3;0/1319.82;0/631.4,1/587.31,2/653.9;0/1319.82;0/1319.82,1/1319.82,2/1319.82;0/0;0/10,1/9,2/11;0/0;0/14,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/21,1/23,2/22;0/0;0/180,1/191,2/174
1379.94;0;70;1;3;0/1379.94;0/651.97,1/624.29,2/687.12;0/1379.94;0/1379.94,1/1379.94,2/1379.94;0/0;0/15,1/10,2/14;0/0;0/18,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/22,1/24,2/24;0/0;0/190,1/197,2/181
1439.94;0;75;1;3;0/1439.94;0/696.59,1/653.87,2/738.37;0/1439.94;0/1439.94,1/1439.94,2/1439.94;0/0;0/14,1/9,2/12;0/0;0/17,1/12,2/17;0/0;0/2,1/2,2/2;0/0;0/23,1/26,2/26;0/0;0/194,1/206,2/184
1499.92;0;79;1;3;0/1499.92;0/706.61,1/696.34,2/762.75;0/1499.92;0/1499.92,1/1499.92,2/1499.92;0/0;0/16,1/8,2/14;0/0;0/18,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/25,1/27,2/27;0/0;0/208,1/210,2/193
1559.78;0;82;1;3;0/1559.78;0/742.78,1/703.18,2/817.44;0/1559.78;0/1559.78,1/1559.78,2/1559.78;0/0;0/11,1/7,2/13;0/0;0/17,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/26,1/28,2/28;0/0;0/214,1/224,2/194
1619.91;0;85;1;3;0/1619.91;0/784.64,1/709.25,2/850.61;0/1619.91;0/1619.91,1/1619.91,2/1619.91;0/0;0/10,1/11,2/14;0/0;0/20,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/27,1/28,2/30;0/0;0/218,1/237,2/201
1679.71;0;89;1;3;0/1679.71;0/790.68,1/749.62,2/900.69;0/1679.71;0/1679.71,1/1679.71,2/1679.71;0/0;0/15,1/9,2/12;0/0;0/15,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/28,1/29,2/32;0/0;0/233,1/242,2/204
1739.9;0;93;1;3;0/1739.9;0/839.17,1/782.88,2/921.4;0/1739.9;0/1739.9,1/1739.9,2/1739.9;0/0;0/11,1/10,2/13;0/0;0/16,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/29,1/31,2/33;0/0;0/236,1/249,2/214
1799.87;0;96;1;3;0/1799.87;0/844.9,1/829.78,2/965.91;0/1799.87;0/1799.87,1/1799.87,2/1799.87;0/0;0/14,1/12,2/13;0/0;0/16,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/30,1/32,2/34;0/0;0/249,1/253,2/218
