#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;0;25;1;3;0/600;0/234.2,1/210.16,2/163.99;0/600;0/600,1/600,2/600;0/0;0/11,1/10,2/9;0/0;0/16,1/16,2/13;0/0;0/2,1/2,2/2;0/0;0/9,1/8,2/8;0/0;0/96,1/102,2/114
659.69;0;29;1;3;0/659.69;0/244.07,1/216.9,2/193.77;0/659.69;0/659.69,1/659.69,2/659.69;0/0;0/14,1/9,2/8;0/0;0/16,1/15,2/12;0/0;0/2,1/2,2/2;0/0;0/11,1/9,2/9;0/0;0/110,1/116,2/122
719.95;0;32;1;3;0/719.95;0/289.22,1/233.39,2/214;0/719.95;0/719.95,1/719.95,2/719.95;0/0;0/11,1/14,2/10;0/0;0/17,1/17,2/12;0/0;0/2,1/2,2/2;0/0;0/12,1/10,2/10;0/0;0/114,1/127,2/132
779.98;0;36;1;3;0/779.98;0/296.34,1/274.34,2/263.52;0/779.98;0/779.98,1/779.98,2/779.98;0/0;0/10,1/14,2/8;0/0;0/18,1/16,2/12;0/0;0/2,1/2,2/2;0/0;0/13,1/12,2/11;0/0;0/127,1/132,2/135
839.81;0;39;1;3;0/839.81;0/302.85,1/318.71,2/270.94;0/839.81;0/839.81,1/839.81,2/839.81;0/0;0/12,1/12,2/9;0/0;0/17,1/17,2/13;0/0;0/2,1/2,2/2;0/0;0/14,1/13,2/12;0/0;0/141,1/136,2/149
900;0;43;1;3;0/900;0/320.23,1/330.82,2/298.26;0/900;0/900,1/900,2/900;0/0;0/16,1/14,2/8;0/0;0/16,1/18,2/12;0/0;0/2,1/2,2/2;0/0;0/15,1/15,2/13;0/0;0/152,1/149,2/157
959.69;0;46;1;3;0/959.69;0/374.45,1/349.55,2/338.23;0/959.69;0/959.69,1/959.69,2/959.69;0/0;0/12,1/14,2/7;0/0;0/14,1/16,2/11;0/0;0/2,1/2,2/2;0/0;0/16,1/16,2/14;0/0;0/154,1/159,2/162
1019.97;0;49;1;3;0/1019.97;0/405.18,1/399.8,2/381.83;0/1019.97;0/1019.97,1/1019.97,2/1019.97;0/0;0/14,1/11,2/8;0/0;0/17,1/16,2/13;0/0;0/2,1/2,2/2;0/0;0/17,1/17,2/15;0/0;0/161,1/162,2/167
1079.6;0;53;1;3;0/1079.6;0/416.7,1/407.26,2/404.89;0/1079.6;0/1079.6,1/1079.6,2/1079.6;0/0;0/13,1/14,2/10;0/0;0/16,1/15,2/11;0/0;0/2,1/2,2/2;0/0;0/18,1/18,2/17;0/0;0/174,1/176,2/177
1139.61;0;55;1;3;0/1139.61;0/443.03,1/452.85,2/411.2;0/1139.61;0/1139.61,1/1139.61,2/1139.61;0/0;0/15,1/10,2/8;0/0;0/19,1/17,2/13;0/0;0/2,1/2,2/2;0/0;0/19,1/19,2/17;0/0;0/182,1/179,2/191
1199.82;0;58;1;3;0/1199.82;0/475.91,1/466.79,2/418.75;0/1199.82;0/1199.82,1/1199.82,2/1199.82;0/0;0/12,1/11,2/11;0/0;0/17,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/20,1/20,2/18;0/0;0/189,1/191,2/204
1259.86;0;63;1;3;0/1259.86;0/498.9,1/510.63,2/462.95;0/1259.86;0/1259.86,1/1259.86,2/1259.86;0/0;0/10,1/12,2/8;0/0;0/16,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/22,1/22,2/19;0/0;0/199,1/196,2/208
1319.84;0;67;1;3;0/1319.84;0/505.17,1/551.84,2/496.63;0/1319.84;0/1319.84,1/1319.84,2/1319.84;0/0;0/12,1/10,2/11;0/0;0/16,1/14,2/16;0/0;0/2,1/2,2/2;0/0;0/23,1/23,2/21;0/0;0/213,1/201,2/215
1379.7;0;70;1;3;0/1379.7;0/525.66,1/584.96,2/525.86;0/1379.7;0/1379.7,1/1379.7,2/1379.7;0/0;0/14,1/7,2/8;0/0;0/16,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/24,1/24,2/22;0/0;0/223,1/207,2/223
1439.66;0;73;1;3;0/1439.66;0/576.98,1/620.89,2/558.87;0/1439.66;0/1439.66,1/1439.66,2/1439.66;0/0;0/10,1/7,2/7;0/0;0/15,1/12,2/11;0/0;0/2,1/2,2/2;0/0;0/25,1/25,2/23;0/0;0/225,1/214,2/230
1499.74;0;76;1;3;0/1499.74;0/597.19,1/636.78,2/580.17;0/1499.74;0/1499.74,1/1499.74,2/1499.74;0/0;0/10,1/10,2/12;0/0;0/13,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/26,1/26,2/24;0/0;0/236,1/225,2/240
1559.63;0;80;1;3;0/1559.63;0/624.45,1/673.67,2/636.16;0/1559.63;0/1559.63,1/1559.63,2/1559.63;0/0;0/13,1/8,2/10;0/0;0/14,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/27,1/27,2/26;0/0;0/244,1/231,2/242
1619.95;0;84;1;3;0/1619.95;0/669.57,1/700.54,2/678.06;0/1619.95;0/1619.95,1/1619.95,2/1619.95;0/0;0/13,1/10,2/11;0/0;0/15,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/29,1/28,2/27;0/0;0/248,1/240,2/246
1679.8;0;89;1;3;0/1679.8;0/709.64,1/742.53,2/718.48;0/1679.8;0/1679.8,1/1679.8,2/1679.8;0/0;0/12,1/9,2/12;0/0;0/15,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/31,1/29,2/29;0/0;0/254,1/245,2/251
1739.61;0;94;1;3;0/1739.61;0/750.55,1/775.11,2/766.35;0/1739.61;0/1739.61,1/1739.61,2/1739.61;0/0;0/13,1/14,2/11;0/0;0/15,1/15,2/13;0/0;0/2,1/2,2/2;0/0;0/32,1/31,2/31;0/0;0/258,1/252,2/255
1800;0;97;1;3;0/1800;0/791.96,1/830.27,2/815.51;0/1800;0/1800,1/1800,2/1800;0/0;0/13,1/15,2/12;0/0;0/15,1/19,2/15;0/0;0/2,1/2,2/2;0/0;0/33,1/32,2/32;0/0;0/263,1/253,2/257
