# OrderThroughputTimeAvg ItemThroughputRate ItemThroughputRateScore OrderTurnoverTimeAvg OrdersHandled TripDistance LateOrdersFractional OrderLatenessAvg ISIdleTimeAvg TimingDecisionsOverall InvCombinedAvgRank TimeMoving TimeQueueing DistanceTraveledPerBot ItemPileOneAvg OrderThroughputRate BundlesHandled OrderOffsetAvg OSIdleTimeAvg TripTime TripTimeWithoutQueueing 
148.44840182114956 1036 0.9592592592592593 567.0293522064799 341 14.700388681372424 0 0 1 0.3360808000000014 0 291.74605984296556 943.596344898695 277.83734607793883 8.818253968253968 682 0 -10073.079011112346 0.06077212600167423 65.5003201333603 15.574587599037821 
141.432110113763 1036 0.9592592592592593 557.5765411363169 342 13.62068331505887 0 0 1 0.3268750000000026 0 271.84474023286805 971.4730432992458 256.06884632310675 9.02884886011821 684 0 -10151.424234195702 0.06165453346156411 65.91372839316031 14.23963034532809 
135.06256935677712 1036 0.9592592592592593 499.70059156768895 363 14.450772842472933 0 0 1 0.3029887000000012 0 252.7833174238789 994.0494473499542 239.8828291850507 10.558213028801264 726 0 -10152.045614847015 0.06281758992854584 74.77387146028678 14.891374631976289 
133.79834419584478 1038 0.9611111111111111 569.8497024577653 344 14.039408866995062 0 0 1 0.35000810000000226 0 301.5071868351891 938.8660865984906 284.9999999999998 8.397037037037036 688 0 -10050.451592924193 0.058182029290310355 61.109734537493175 14.860173621311368 
143.59301891250962 1040 0.9629629629629629 534.496779752736 346 13.36616492365335 0 0 1 0.3053210000000023 0 274.7889826519568 968.0885555838986 256.63036653414434 8.708931419457736 692 0 -10083.429353380243 0.058361343512879416 64.7081491626052 14.28687022594381 
160.94529048898062 1040 0.9629629629629629 543.1710202550574 336 14.714145022694117 0 0 1 0.32730720000000235 0 209.78852379332756 987.7663304561642 197.16954330410118 13.742857142857142 672 0 -10067.658298718776 0.05868477499457453 89.22914577594618 15.515240518023482 
147.71870722726095 1040 0.9629629629629629 488.23935475044357 348 15.031250000000005 0 0 1 0.3026878000000023 0 204.05860964418258 1040.400875193994 192.40000000000006 14.065811965811966 696 0 -10095.67486985434 0.06002567205433015 96.67984081901832 15.398522444487554 
149.34282896510263 1040 0.9629629629629629 507.87864905381826 349 14.780303030303036 0 0 1 0.29760350000000196 0 206.5076074863065 1016.9900519590941 195.10000000000008 13.386446886446885 698 0 -10106.693205258898 0.05892897627609514 92.1523314318644 15.107630525872413 
154.17389369139605 1042 0.9648148148148148 534.3259812598052 335 14.639657805982655 0 0 1 0.32108590000000264 0 213.89219117928502 1031.8092005867707 202.02727772256065 13.161375661375663 670 0 -10076.490256845904 0.0584155456880893 89.82502948752754 15.056246836312273 
146.141489269865 1036 0.9592592592592593 529.5136903947615 339 14.025494906447689 0 0 1 0.3228241000000021 0 251.4784913118055 995.5241839863651 237.03086391896596 9.967320261437907 678 0 -10137.367347645524 0.06310359549494654 73.46176976838797 14.555013319490623 
152.44728633285524 1036 0.9592592592592593 593.4388785838839 341 14.48239748277076 0 0 1 0.3840766000000026 0 271.12101222796514 973.4256984288929 256.3384354450425 9.723972922502334 682 0 -10042.624216831391 0.06273460263879123 70.08911385843743 15.093311687313527 
155.89006303751714 1036 0.9592592592592593 567.5452821459519 331 14.799461715065972 0 0 1 0.3427334000000025 0 263.96117385958615 954.7926803899034 251.59084915612152 10.219298245614034 662 0 -10081.690104151348 0.06227553981669117 71.65059850630723 15.486323189254097 
145.71690235562184 1040 0.9629629629629629 542.7850494682325 342 13.258823529411776 0 0 1 0.31376060000000133 0 244.87161108276806 1000.0882547037414 225.40000000000018 10.112499999999999 684 0 -10036.794878197807 0.058437830725311814 72.8279394367054 13.99921857177944 
