#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
779.95;0;35;1;3;0/779.95;0/306.38,1/347.55,2/318.06;0/779.95;0/779.95,1/779.95,2/779.95;0/0;0/15,1/12,2/12;0/0;0/17,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/10,1/13,2/12;0/0;0/124,1/113,2/121
839.68;0;38;1;3;0/839.68;0/334.12,1/381.82,2/324.86;0/839.68;0/839.68,1/839.68,2/839.68;0/0;0/13,1/12,2/15;0/0;0/16,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/11,1/14,2/13;0/0;0/133,1/119,2/135
899.88;0;42;1;3;0/899.88;0/341.48,1/417.2,2/358.54;0/899.88;0/899.88,1/899.88,2/899.88;0/0;0/14,1/11,2/14;0/0;0/15,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/12,1/16,2/14;0/0;0/147,1/126,2/141
959.97;0;46;1;3;0/959.97;0/369.49,1/458.86,2/395.61;0/959.97;0/959.97,1/959.97,2/959.97;0/0;0/14,1/10,2/12;0/0;0/16,1/15,2/19;0/0;0/2,1/2,2/2;0/0;0/13,1/17,2/16;0/0;0/155,1/131,2/147
1019.9;0;48;1;3;0/1019.9;0/403.67,1/465.31,2/399.67;0/1019.9;0/1019.9,1/1019.9,2/1019.9;0/0;0/15,1/12,2/10;0/0;0/20,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/14,1/18,2/16;0/0;0/162,1/145,2/162
1079.9;0;51;1;3;0/1079.9;0/433.3,1/488.36,2/434.44;0/1079.9;0/1079.9,1/1079.9,2/1079.9;0/0;0/14,1/10,2/9;0/0;0/17,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/15,1/19,2/17;0/0;0/169,1/154,2/168
1139.92;0;54;1;3;0/1139.92;0/449.71,1/502.43,2/471.28;0/1139.92;0/1139.92,1/1139.92,2/1139.92;0/0;0/15,1/10,2/9;0/0;0/16,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/16,1/20,2/18;0/0;0/181,1/166,2/174
1199.85;0;57;1;3;0/1199.85;0/503.05,1/531.99,2/480.83;0/1199.85;0/1199.85,1/1199.85,2/1199.85;0/0;0/15,1/13,2/10;0/0;0/18,1/18,2/14;0/0;0/2,1/2,2/2;0/0;0/17,1/21,2/19;0/0;0/182,1/174,2/188
1259.84;0;60;1;3;0/1259.84;0/536.75,1/554.43,2/503.92;0/1259.84;0/1259.84,1/1259.84,2/1259.84;0/0;0/15,1/13,2/12;0/0;0/16,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/19,1/22,2/19;0/0;0/189,1/184,2/197
1319.8;0;66;1;3;0/1319.8;0/584.31,1/594.22,2/545.93;0/1319.8;0/1319.8,1/1319.8,2/1319.8;0/0;0/14,1/15,2/9;0/0;0/16,1/18,2/14;0/0;0/2,1/2,2/2;0/0;0/21,1/24,2/21;0/0;0/193,1/189,2/202
1379.98;0;69;1;3;0/1379.98;0/614.44,1/638.65,2/563.22;0/1379.98;0/1379.98,1/1379.98,2/1379.98;0/0;0/13,1/12,2/11;0/0;0/18,1/17,2/13;0/0;0/2,1/2,2/2;0/0;0/22,1/25,2/22;0/0;0/200,1/193,2/213
1439.78;0;72;1;3;0/1439.78;0/624.46,1/653.08,2/618.09;0/1439.78;0/1439.78,1/1439.78,2/1439.78;0/0;0/15,1/9,2/10;0/0;0/17,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/23,1/26,2/23;0/0;0/213,1/205,2/215
1499.96;0;76;1;3;0/1499.96;0/676.99,1/673.62,2/665.44;0/1499.96;0/1499.96,1/1499.96,2/1499.96;0/0;0/14,1/9,2/10;0/0;0/17,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/24,1/27,2/25;0/0;0/215,1/215,2/218
1559.64;0;79;1;3;0/1559.64;0/724.89,1/691.47,2/690.63;0/1559.64;0/1559.64,1/1559.64,2/1559.64;0/0;0/12,1/12,2/9;0/0;0/16,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/25,1/28,2/26;0/0;0/218,1/226,2/227
1619.93;0;84;1;3;0/1619.93;0/765.94,1/746.71,2/715.48;0/1619.93;0/1619.93,1/1619.93,2/1619.93;0/0;0/14,1/9,2/14;0/0;0/17,1/13,2/17;0/0;0/2,1/2,2/2;0/0;0/27,1/30,2/27;0/0;0/223,1/228,2/236
1679.67;0;88;1;3;0/1679.67;0/806.79,1/764.71,2/760.3;0/1679.67;0/1679.67,1/1679.67,2/1679.67;0/0;0/13,1/14,2/11;0/0;0/15,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/29,1/31,2/28;0/0;0/228,1/238,2/240
1739.89;0;92;1;3;0/1739.89;0/843.7,1/817.48,2/793.57;0/1739.89;0/1739.89,1/1739.89,2/1739.89;0/0;0/11,1/12,2/14;0/0;0/15,1/16,2/17;0/0;0/2,1/2,2/2;0/0;0/30,1/32,2/30;0/0;0/235,1/240,2/247
1799.85;0;97;1;3;0/1799.85;0/877.19,1/854.29,2/835.93;0/1799.85;0/1799.85,1/1799.85,2/1799.85;0/0;0/11,1/15,2/13;0/0;0/14,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/31,1/34,2/32;0/0;0/241,1/246,2/252
