#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.63;0;27;1;3;0/599.63;0/239.64,1/195.38,2/218.32;0/599.63;0/599.63,1/599.63,2/599.63;0/0;0/11,1/6,2/7;0/0;0/16,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/9,1/9,2/9;0/0;0/94,1/106,2/100
660;0;30;1;3;0/660;0/266.05,1/202.27,2/227.28;0/660;0/660,1/660,2/660;0/0;0/10,1/11,2/8;0/0;0/13,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/10,1/10,2/10;0/0;0/104,1/120,2/113
719.95;0;33;1;3;0/719.95;0/292.33,1/244.31,2/258.8;0/719.95;0/719.95,1/719.95,2/719.95;0/0;0/13,1/10,2/7;0/0;0/15,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/11,1/11,2/11;0/0;0/112,1/124,2/121
779.78;0;37;1;3;0/779.78;0/332.77,1/288.62,2/268.44;0/779.78;0/779.78,1/779.78,2/779.78;0/0;0/15,1/10,2/10;0/0;0/17,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/12,1/13,2/12;0/0;0/117,1/128,2/133
839.89;0;41;1;3;0/839.89;0/385.2,1/330.22,2/309;0/839.89;0/839.89,1/839.89,2/839.89;0/0;0/10,1/9,2/9;0/0;0/16,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/13,1/15,2/13;0/0;0/119,1/133,2/138
899.97;0;44;1;3;0/899.97;0/396.1,1/358.37,2/342.47;0/899.97;0/899.97,1/899.97,2/899.97;0/0;0/12,1/9,2/10;0/0;0/19,1/12,2/17;0/0;0/2,1/2,2/2;0/0;0/14,1/16,2/14;0/0;0/132,1/141,2/145
959.81;0;47;1;3;0/959.81;0/401.49,1/372.41,2/356.23;0/959.81;0/959.81,1/959.81,2/959.81;0/0;0/12,1/11,2/11;0/0;0/15,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/15,1/17,2/15;0/0;0/146,1/153,2/157
1019.7;0;51;1;3;0/1019.7;0/440.92,1/417.02,2/389.5;0/1019.7;0/1019.7,1/1019.7,2/1019.7;0/0;0/11,1/8,2/15;0/0;0/15,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/16,1/18,2/17;0/0;0/151,1/157,2/164
1079.7;0;56;1;3;0/1079.7;0/493.34,1/454.85,2/439.51;0/1079.7;0/1079.7,1/1079.7,2/1079.7;0/0;0/10,1/8,2/14;0/0;0/14,1/12,2/18;0/0;0/2,1/2,2/2;0/0;0/17,1/20,2/19;0/0;0/153,1/163,2/167
1139.9;0;60;1;3;0/1139.9;0/513.54,1/476.47,2/474.88;0/1139.9;0/1139.9,1/1139.9,2/1139.9;0/0;0/10,1/9,2/15;0/0;0/15,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/19,1/21,2/20;0/0;0/164,1/173,2/173
1199.86;0;65;1;3;0/1199.86;0/554.77,1/521.15,2/518.53;0/1199.86;0/1199.86,1/1199.86,2/1199.86;0/0;0/9,1/12,2/12;0/0;0/18,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/20,1/23,2/22;0/0;0/169,1/178,2/178
1259.65;0;67;1;3;0/1259.65;0/558.89,1/554.03,2/548.89;0/1259.65;0/1259.65,1/1259.65,2/1259.65;0/0;0/11,1/11,2/12;0/0;0/15,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/20,1/24,2/23;0/0;0/183,1/184,2/185
1319.81;0;71;1;3;0/1319.81;0/591.48,1/589.22,2/582.39;0/1319.81;0/1319.81,1/1319.81,2/1319.81;0/0;0/6,1/12,2/11;0/0;0/13,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/21,1/26,2/24;0/0;0/190,1/191,2/192
1379.6;0;74;1;3;0/1379.6;0/603.41,1/643.13,2/619.09;0/1379.6;0/1379.6,1/1379.6,2/1379.6;0/0;0/7,1/8,2/10;0/0;0/12,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/22,1/26,2/26;0/0;0/203,1/192,2/198
1439.69;0;77;1;3;0/1439.69;0/610.05,1/652.36,2/663.72;0/1439.69;0/1439.69,1/1439.69,2/1439.69;0/0;0/11,1/9,2/8;0/0;0/13,1/12,2/12;0/0;0/2,1/2,2/2;0/0;0/23,1/27,2/27;0/0;0/217,1/206,2/202
1499.93;0;81;1;3;0/1499.93;0/649.09,1/682.82,2/685.81;0/1499.93;0/1499.93,1/1499.93,2/1499.93;0/0;0/10,1/7,2/12;0/0;0/13,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/24,1/28,2/29;0/0;0/222,1/213,2/212
1559.99;0;86;1;3;0/1559.99;0/677.66,1/696.82,2/744.37;0/1559.99;0/1559.99,1/1559.99,2/1559.99;0/0;0/11,1/10,2/8;0/0;0/13,1/11,2/11;0/0;0/2,1/2,2/2;0/0;0/26,1/30,2/30;0/0;0/231,1/225,2/213
1619.88;0;88;1;3;0/1619.88;0/723.31,1/752.95,2/779.86;0/1619.88;0/1619.88,1/1619.88,2/1619.88;0/0;0/10,1/10,2/8;0/0;0/13,1/12,2/11;0/0;0/2,1/2,2/2;0/0;0/26,1/31,2/31;0/0;0/234,1/226,2/219
1679.99;0;94;1;3;0/1679.99;0/759.7,1/789.8,2/819.72;0/1679.99;0/1679.99,1/1679.99,2/1679.99;0/0;0/11,1/10,2/12;0/0;0/14,1/12,2/12;0/0;0/2,1/2,2/2;0/0;0/28,1/33,2/33;0/0;0/241,1/232,2/225
1739.96;0;97;1;3;0/1739.96;0/802.02,1/842.08,2/865.14;0/1739.96;0/1739.96,1/1739.96,2/1739.96;0/0;0/9,1/7,2/12;0/0;0/14,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/29,1/34,2/34;0/0;0/245,1/234,2/228
1799.99;0;102;1;3;0/1799.99;0/831.45,1/880.43,2/921.34;0/1799.99;0/1799.99,1/1799.99,2/1799.99;0/0;0/14,1/10,2/9;0/0;0/15,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/31,1/36,2/35;0/0;0/253,1/240,2/229
