#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
659.74;0;37;1;3;0/659.74;0/297.82,1/352.14,2/330.07;0/659.74;0/659.74,1/659.74,2/659.74;0/0;0/11,1/13,2/12;0/0;0/12,1/16,2/17;0/0;0/2,1/2,2/2;0/0;0/13,1/13,2/11;0/0;0/95,1/81,2/86
719.76;0;40;1;3;0/719.76;0/349.57,1/377.54,2/343.3;0/719.76;0/719.76,1/719.76,2/719.76;0/0;0/9,1/15,2/16;0/0;0/12,1/18,2/18;0/0;0/2,1/2,2/2;0/0;0/13,1/14,2/13;0/0;0/97,1/89,2/99
779.85;0;44;1;3;0/779.85;0/373.76,1/406.56,2/382.18;0/779.85;0/779.85,1/779.85,2/779.85;0/0;0/8,1/15,2/16;0/0;0/12,1/18,2/19;0/0;0/2,1/2,2/2;0/0;0/15,1/15,2/14;0/0;0/107,1/97,2/104
839.97;0;47;1;3;0/839.97;0/408.8,1/451.21,2/442.31;0/839.97;0/839.97,1/839.97,2/839.97;0/0;0/12,1/16,2/16;0/0;0/15,1/18,2/19;0/0;0/2,1/2,2/2;0/0;0/16,1/17,2/14;0/0;0/113,1/101,2/104
899.97;0;51;1;3;0/899.97;0/435.85,1/484.39,2/458.54;0/899.97;0/899.97,1/899.97,2/899.97;0/0;0/9,1/20,2/16;0/0;0/12,1/22,2/18;0/0;0/2,1/2,2/2;0/0;0/17,1/18,2/16;0/0;0/122,1/109,2/116
959.75;0;54;1;3;0/959.75;0/444.2,1/532.36,2/504.93;0/959.75;0/959.75,1/959.75,2/959.75;0/0;0/10,1/19,2/14;0/0;0/13,1/22,2/17;0/0;0/2,1/2,2/2;0/0;0/18,1/19,2/17;0/0;0/135,1/111,2/119
1019.8;0;59;1;3;0/1019.8;0/483.81,1/573.15,2/538.97;0/1019.8;0/1019.8,1/1019.8,2/1019.8;0/0;0/10,1/18,2/15;0/0;0/13,1/21,2/21;0/0;0/2,1/2,2/2;0/0;0/19,1/21,2/19;0/0;0/141,1/116,2/126
1079.97;0;63;1;3;0/1079.97;0/517.69,1/603.3,2/546.15;0/1079.97;0/1079.97,1/1079.97,2/1079.97;0/0;0/10,1/19,2/16;0/0;0/12,1/19,2/19;0/0;0/2,1/2,2/2;0/0;0/20,1/23,2/20;0/0;0/147,1/124,2/140
1139.9;0;66;1;3;0/1139.9;0/563.05,1/657.2,2/585.1;0/1139.9;0/1139.9,1/1139.9,2/1139.9;0/0;0/9,1/15,2/12;0/0;0/11,1/18,2/19;0/0;0/2,1/2,2/2;0/0;0/21,1/24,2/21;0/0;0/151,1/126,2/146
1199.6;0;68;1;3;0/1199.6;0/594.69,1/684.96,2/591.67;0/1199.6;0/1199.6,1/1199.6,2/1199.6;0/0;0/8,1/14,2/13;0/0;0/12,1/19,2/16;0/0;0/2,1/2,2/2;0/0;0/22,1/25,2/21;0/0;0/158,1/134,2/159
1259.92;0;73;1;3;0/1259.92;0/621.79,1/695.52,2/640.48;0/1259.92;0/1259.92,1/1259.92,2/1259.92;0/0;0/10,1/13,2/15;0/0;0/14,1/15,2/18;0/0;0/2,1/2,2/2;0/0;0/24,1/27,2/22;0/0;0/167,1/147,2/162
1319.6;0;75;1;3;0/1319.6;0/658.44,1/731.11,2/663.03;0/1319.6;0/1319.6,1/1319.6,2/1319.6;0/0;0/7,1/13,2/16;0/0;0/13,1/18,2/20;0/0;0/2,1/2,2/2;0/0;0/24,1/27,2/24;0/0;0/173,1/153,2/172
1379.93;0;80;1;3;0/1379.93;0/691.3,1/765.05,2/684.01;0/1379.93;0/1379.93,1/1379.93,2/1379.93;0/0;0/8,1/16,2/15;0/0;0/14,1/18,2/21;0/0;0/2,1/2,2/2;0/0;0/26,1/29,2/25;0/0;0/181,1/160,2/182
1439.84;0;82;1;3;0/1439.84;0/728.39,1/815.31,2/692.59;0/1439.84;0/1439.84,1/1439.84,2/1439.84;0/0;0/7,1/13,2/19;0/0;0/13,1/15,2/20;0/0;0/2,1/2,2/2;0/0;0/26,1/30,2/26;0/0;0/186,1/163,2/196
1499.84;0;85;1;3;0/1499.84;0/734.15,1/857.4,2/743.2;0/1499.84;0/1499.84,1/1499.84,2/1499.84;0/0;0/7,1/10,2/17;0/0;0/13,1/16,2/20;0/0;0/2,1/2,2/2;0/0;0/27,1/31,2/27;0/0;0/200,1/167,2/198
1559.59;0;89;1;3;0/1559.59;0/751.64,1/891.03,2/791.53;0/1559.59;0/1559.59,1/1559.59,2/1559.59;0/0;0/10,1/12,2/12;0/0;0/15,1/17,2/19;0/0;0/2,1/2,2/2;0/0;0/28,1/33,2/28;0/0;0/211,1/174,2/201
1619.9;0;93;1;3;0/1619.9;0/784.91,1/898.1,2/817.66;0/1619.9;0/1619.9,1/1619.9,2/1619.9;0/0;0/9,1/10,2/14;0/0;0/13,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/29,1/34,2/30;0/0;0/218,1/188,2/210
1679.95;0;97;1;3;0/1679.95;0/821,1/940.17,2/869.89;0/1679.95;0/1679.95,1/1679.95,2/1679.95;0/0;0/12,1/11,2/15;0/0;0/17,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/31,1/35,2/31;0/0;0/225,1/193,2/213
1739.96;0;100;1;3;0/1739.96;0/848.09,1/978.4,2/915.01;0/1739.96;0/1739.96,1/1739.96,2/1739.96;0/0;0/12,1/11,2/14;0/0;0/16,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/32,1/36,2/32;0/0;0/233,1/198,2/216
1799.98;0;105;1;3;0/1799.98;0/884.23,1/1014.12,2/955.92;0/1799.98;0/1799.98,1/1799.98,2/1799.98;0/0;0/10,1/12,2/14;0/0;0/12,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/34,1/37,2/34;0/0;0/240,1/205,2/221
