#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
839.98;0;42;1;3;0/839.98;0/394.98,1/327.53,2/294.31;0/839.98;0/839.98,1/839.98,2/839.98;0/0;0/15,1/13,2/17;0/0;0/19,1/20,2/17;0/0;0/2,1/2,2/2;0/0;0/15,1/14,2/13;0/0;0/116,1/134,2/142
899.96;0;45;1;3;0/899.96;0/417.57,1/331.87,2/350.34;0/899.96;0/899.96,1/899.96,2/899.96;0/0;0/12,1/12,2/14;0/0;0/16,1/14,2/18;0/0;0/2,1/2,2/2;0/0;0/17,1/14,2/14;0/0;0/126,1/148,2/143
959.9;0;48;1;3;0/959.9;0/433.84,1/367.55,2/368.31;0/959.9;0/959.9,1/959.9,2/959.9;0/0;0/11,1/13,2/15;0/0;0/15,1/18,2/18;0/0;0/2,1/2,2/2;0/0;0/18,1/15,2/15;0/0;0/138,1/154,2/154
1019.77;0;52;1;3;0/1019.77;0/464.44,1/387.46,2/402.45;0/1019.77;0/1019.77,1/1019.77,2/1019.77;0/0;0/14,1/13,2/12;0/0;0/17,1/16,2/18;0/0;0/2,1/2,2/2;0/0;0/19,1/16,2/17;0/0;0/145,1/165,2/161
1079.77;0;55;1;3;0/1079.77;0/503.98,1/407.01,2/416.57;0/1079.77;0/1079.77,1/1079.77,2/1079.77;0/0;0/13,1/16,2/9;0/0;0/18,1/18,2/18;0/0;0/2,1/2,2/2;0/0;0/20,1/17,2/18;0/0;0/151,1/175,2/173
1139.98;0;58;1;3;0/1139.98;0/511.73,1/463.33,2/423.21;0/1139.98;0/1139.98,1/1139.98,2/1139.98;0/0;0/19,1/15,2/16;0/0;0/20,1/19,2/17;0/0;0/2,1/2,2/2;0/0;0/21,1/18,2/19;0/0;0/165,1/176,2/187
1199.72;0;59;1;3;0/1199.72;0/560.68,1/485.09,2/477.63;0/1199.72;0/1199.72,1/1199.72,2/1199.72;0/0;0/11,1/15,2/9;0/0;0/19,1/18,2/16;0/0;0/2,1/2,2/2;0/0;0/21,1/19,2/19;0/0;0/167,1/186,2/188
1259.91;0;64;1;3;0/1259.91;0/594.08,1/519.32,2/490.44;0/1259.91;0/1259.91,1/1259.91,2/1259.91;0/0;0/11,1/14,2/13;0/0;0/17,1/19,2/16;0/0;0/2,1/2,2/2;0/0;0/23,1/20,2/21;0/0;0/174,1/193,2/201
1319.95;0;66;1;3;0/1319.95;0/597.59,1/525.8,2/533.66;0/1319.95;0/1319.95,1/1319.95,2/1319.95;0/0;0/14,1/13,2/11;0/0;0/16,1/18,2/16;0/0;0/2,1/2,2/2;0/0;0/23,1/21,2/22;0/0;0/189,1/208,2/205
1379.8;0;69;1;3;0/1379.8;0/644.31,1/543.1,2/551.13;0/1379.8;0/1379.8,1/1379.8,2/1379.8;0/0;0/12,1/15,2/12;0/0;0/15,1/18,2/14;0/0;0/2,1/2,2/2;0/0;0/24,1/22,2/23;0/0;0/192,1/218,2/216
1439.96;0;72;1;3;0/1439.96;0/677.59,1/583.64,2/611.29;0/1439.96;0/1439.96,1/1439.96,2/1439.96;0/0;0/12,1/11,2/8;0/0;0/15,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/26,1/23,2/23;0/0;0/199,1/224,2/216
1499.99;0;76;1;3;0/1499.99;0/712.76,1/589.77,2/621.66;0/1499.99;0/1499.99,1/1499.99,2/1499.99;0/0;0/14,1/11,2/8;0/0;0/15,1/16,2/13;0/0;0/2,1/2,2/2;0/0;0/27,1/24,2/25;0/0;0/206,1/237,2/229
1559.98;0;78;1;3;0/1559.98;0/766.98,1/614.64,2/646.57;0/1559.98;0/1559.98,1/1559.98,2/1559.98;0/0;0/11,1/12,2/12;0/0;0/15,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/28,1/24,2/26;0/0;0/207,1/246,2/238
1619.76;0;81;1;3;0/1619.76;0/819.19,1/651.28,2/706.34;0/1619.76;0/1619.76,1/1619.76,2/1619.76;0/0;0/9,1/9,2/11;0/0;0/15,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/29,1/26,2/26;0/0;0/209,1/253,2/238
1679.78;0;86;1;3;0/1679.78;0/832.21,1/669.33,2/743.15;0/1679.78;0/1679.78,1/1679.78,2/1679.78;0/0;0/13,1/15,2/10;0/0;0/16,1/17,2/15;0/0;0/2,1/2,2/2;0/0;0/31,1/27,2/28;0/0;0/222,1/263,2/244
1739.9;0;88;1;3;0/1739.9;0/867.53,1/725.36,2/784.05;0/1739.9;0/1739.9,1/1739.9,2/1739.9;0/0;0/12,1/12,2/10;0/0;0/18,1/19,2/13;0/0;0/2,1/2,2/2;0/0;0/32,1/27,2/29;0/0;0/228,1/264,2/249
1799.73;0;93;1;3;0/1799.73;0/895.69,1/739.79,2/797.19;0/1799.73;0/1799.73,1/1799.73,2/1799.73;0/0;0/12,1/13,2/12;0/0;0/14,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/33,1/29,2/31;0/0;0/236,1/276,2/261
