#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.83;0;24;1;3;0/599.83;0/190.58,1/224.24,2/206.06;0/599.83;0/599.83,1/599.83,2/599.83;0/0;0/10,1/11,2/11;0/0;0/16,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/8,1/9,2/7;0/0;0/106,1/99,2/103
659.96;0;28;1;3;0/659.96;0/230.81,1/251.59,2/212.65;0/659.96;0/659.96,1/659.96,2/659.96;0/0;0/11,1/9,2/10;0/0;0/15,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/10,1/10,2/8;0/0;0/112,1/107,2/118
719.6;0;30;1;3;0/719.6;0/268.65,1/274.56,2/241.64;0/719.6;0/719.6,1/719.6,2/719.6;0/0;0/10,1/11,2/9;0/0;0/18,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/10,1/11,2/9;0/0;0/117,1/116,2/125
779.96;0;34;1;3;0/779.96;0/278.99,1/308.33,2/277.79;0/779.96;0/779.96,1/779.96,2/779.96;0/0;0/11,1/8,2/9;0/0;0/19,1/13,2/18;0/0;0/2,1/2,2/2;0/0;0/11,1/12,2/11;0/0;0/130,1/123,2/132
839.66;0;36;1;3;0/839.66;0/281.77,1/315.15,2/282.43;0/839.66;0/839.66,1/839.66,2/839.66;0/0;0/9,1/7,2/10;0/0;0/15,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/12,1/13,2/11;0/0;0/145,1/137,2/146
899.86;0;39;1;3;0/899.86;0/295.9,1/332.63,2/296.16;0/899.86;0/899.86,1/899.86,2/899.86;0/0;0/8,1/7,2/12;0/0;0/14,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/13,1/14,2/12;0/0;0/157,1/148,2/158
959.81;0;43;1;3;0/959.81;0/304.06,1/340.99,2/340.69;0/959.81;0/959.81,1/959.81,2/959.81;0/0;0/11,1/14,2/7;0/0;0/15,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/14,1/15,2/14;0/0;0/171,1/162,2/162
1019.79;0;46;1;3;0/1019.79;0/349.41,1/385.8,2/359.2;0/1019.79;0/1019.79,1/1019.79,2/1019.79;0/0;0/9,1/10,2/13;0/0;0/15,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/15,1/16,2/15;0/0;0/174,1/166,2/173
1079.8;0;49;1;3;0/1079.8;0/355.86,1/392.53,2/395.48;0/1079.8;0/1079.8,1/1079.8,2/1079.8;0/0;0/11,1/11,2/12;0/0;0/15,1/15,2/19;0/0;0/2,1/2,2/2;0/0;0/16,1/17,2/16;0/0;0/188,1/180,2/179
1139.86;0;50;1;3;0/1139.86;0/396.07,1/396.58,2/400.02;0/1139.86;0/1139.86,1/1139.86,2/1139.86;0/0;0/9,1/11,2/13;0/0;0/12,1/17,2/17;0/0;0/2,1/2,2/2;0/0;0/17,1/17,2/16;0/0;0/193,1/194,2/194
1199.6;0;54;1;3;0/1199.6;0/425.18,1/425.2,2/434.14;0/1199.6;0/1199.6,1/1199.6,2/1199.6;0/0;0/12,1/11,2/11;0/0;0/12,1/19,2/15;0/0;0/2,1/2,2/2;0/0;0/19,1/18,2/17;0/0;0/201,1/202,2/200
1259.79;0;58;1;3;0/1259.79;0/481.69,1/449.96,2/459.19;0/1259.79;0/1259.79,1/1259.79,2/1259.79;0/0;0/7,1/11,2/16;0/0;0/11,1/18,2/17;0/0;0/2,1/2,2/2;0/0;0/20,1/19,2/19;0/0;0/202,1/212,2/210
1319.9;0;61;1;3;0/1319.9;0/495.9,1/473.64,2/512.33;0/1319.9;0/1319.9,1/1319.9,2/1319.9;0/0;0/8,1/14,2/15;0/0;0/12,1/17,2/18;0/0;0/2,1/2,2/2;0/0;0/21,1/20,2/20;0/0;0/214,1/221,2/211
1379.82;0;66;1;3;0/1379.82;0/534.63,1/514.08,2/522.46;0/1379.82;0/1379.82,1/1379.82,2/1379.82;0/0;0/12,1/9,2/13;0/0;0/17,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/23,1/21,2/22;0/0;0/220,1/226,2/224
1439.82;0;68;1;3;0/1439.82;0/584.93,1/520.59,2/573.64;0/1439.82;0/1439.82,1/1439.82,2/1439.82;0/0;0/10,1/10,2/12;0/0;0/17,1/16,2/13;0/0;0/2,1/2,2/2;0/0;0/23,1/22,2/23;0/0;0/222,1/240,2/227
1499.9;0;71;1;3;0/1499.9;0/606.58,1/527.54,2/619.01;0/1499.9;0/1499.9,1/1499.9,2/1499.9;0/0;0/15,1/12,2/12;0/0;0/15,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/25,1/23,2/23;0/0;0/232,1/255,2/230
1559.98;0;75;1;3;0/1559.98;0/661.43,1/569.2,2/659.59;0/1559.98;0/1559.98,1/1559.98,2/1559.98;0/0;0/9,1/12,2/13;0/0;0/13,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/26,1/24,2/25;0/0;0/234,1/259,2/235
1619.85;0;80;1;3;0/1619.85;0/668.71,1/613.86,2/700.89;0/1619.85;0/1619.85,1/1619.85,2/1619.85;0/0;0/11,1/11,2/13;0/0;0/13,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/27,1/26,2/27;0/0;0/247,1/263,2/240
1679.97;0;84;1;3;0/1679.97;0/713.13,1/638.49,2/730.22;0/1679.97;0/1679.97,1/1679.97,2/1679.97;0/0;0/11,1/11,2/12;0/0;0/13,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/28,1/28,2/28;0/0;0/251,1/273,2/249
1739.61;0;87;1;3;0/1739.61;0/761.56,1/673.12,2/785.55;0/1739.61;0/1739.61,1/1739.61,2/1739.61;0/0;0/9,1/13,2/9;0/0;0/12,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/29,1/29,2/29;0/0;0/254,1/279,2/250
1799.79;0;91;1;3;0/1799.79;0/785.49,1/721.28,2/795.45;0/1799.79;0/1799.79,1/1799.79,2/1799.79;0/0;0/9,1/13,2/13;0/0;0/12,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/31,1/30,2/30;0/0;0/264,1/282,2/262
