#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.88;0;28;1;3;0/599.88;0/225.09,1/301.05,2/224.35;0/599.88;0/599.88,1/599.88,2/599.88;0/0;0/12,1/10,2/10;0/0;0/16,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/11,1/9,2/8;0/0;0/99,1/79,2/99
659.97;0;31;1;3;0/659.97;0/259.09,1/309.71,2/231.61;0/659.97;0/659.97,1/659.97,2/659.97;0/0;0/11,1/11,2/9;0/0;0/15,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/12,1/10,2/9;0/0;0/105,1/92,2/113
719.6;0;34;1;3;0/719.6;0/279.29,1/356.66,2/253.95;0/719.6;0/719.6,1/719.6,2/719.6;0/0;0/11,1/12,2/11;0/0;0/13,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/13,1/11,2/10;0/0;0/115,1/95,2/122
779.93;0;38;1;3;0/779.93;0/336.35,1/391.66,2/283.54;0/779.93;0/779.93,1/779.93,2/779.93;0/0;0/9,1/9,2/12;0/0;0/12,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/14,1/13,2/11;0/0;0/116,1/102,2/130
839.82;0;42;1;3;0/839.82;0/361.16,1/399.29,2/320.43;0/839.82;0/839.82,1/839.82,2/839.82;0/0;0/11,1/10,2/11;0/0;0/13,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/15,1/14,2/13;0/0;0/125,1/116,2/136
899.82;0;46;1;3;0/899.82;0/394.63,1/425.42,2/346;0/899.82;0/899.82,1/899.82,2/899.82;0/0;0/15,1/13,2/12;0/0;0/15,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/17,1/15,2/14;0/0;0/132,1/124,2/145
959.75;0;49;1;3;0/959.75;0/431.73,1/466.61,2/394.23;0/959.75;0/959.75,1/959.75,2/959.75;0/0;0/13,1/10,2/10;0/0;0/17,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/18,1/16,2/15;0/0;0/139,1/129,2/148
1020;0;53;1;3;0/1020;0/441.79,1/500.04,2/416.86;0/1020;0/1020,1/1020,2/1020;0/0;0/14,1/9,2/14;0/0;0/19,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/19,1/17,2/17;0/0;0/151,1/136,2/158
1079.78;0;56;1;3;0/1079.78;0/494.19,1/523.62,2/462.76;0/1079.78;0/1079.78,1/1079.78,2/1079.78;0/0;0/8,1/7,2/11;0/0;0/18,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/20,1/18,2/18;0/0;0/153,1/146,2/162
1139.77;0;58;1;3;0/1139.77;0/498.99,1/531.29,2/502;0/1139.77;0/1139.77,1/1139.77,2/1139.77;0/0;0/10,1/9,2/11;0/0;0/16,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/20,1/19,2/19;0/0;0/168,1/160,2/167
1199.96;0;62;1;3;0/1199.96;0/505.6,1/540.3,2/545.75;0/1199.96;0/1199.96,1/1199.96,2/1199.96;0/0;0/10,1/11,2/11;0/0;0/15,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/21,1/20,2/21;0/0;0/182,1/173,2/172
1259.81;0;65;1;3;0/1259.81;0/537.63,1/578.15,2/551.53;0/1259.81;0/1259.81,1/1259.81,2/1259.81;0/0;0/14,1/9,2/13;0/0;0/14,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/23,1/21,2/21;0/0;0/189,1/179,2/186
1319.69;0;68;1;3;0/1319.69;0/582.43,1/600.94,2/601.42;0/1319.69;0/1319.69,1/1319.69,2/1319.69;0/0;0/11,1/13,2/10;0/0;0/15,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/24,1/22,2/22;0/0;0/193,1/188,2/188
1379.97;0;73;1;3;0/1379.97;0/617.36,1/651.33,2/647.21;0/1379.97;0/1379.97,1/1379.97,2/1379.97;0/0;0/12,1/12,2/10;0/0;0/14,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/25,1/24,2/24;0/0;0/199,1/191,2/192
1439.9;0;75;1;3;0/1439.9;0/646.63,1/670.62,2/686.73;0/1439.9;0/1439.9,1/1439.9,2/1439.9;0/0;0/11,1/11,2/17;0/0;0/15,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/26,1/24,2/25;0/0;0/207,1/201,2/197
1499.97;0;78;1;3;0/1499.97;0/661.71,1/699.97,2/746.81;0/1499.97;0/1499.97,1/1499.97,2/1499.97;0/0;0/11,1/12,2/12;0/0;0/14,1/15,2/17;0/0;0/2,1/2,2/2;0/0;0/27,1/26,2/25;0/0;0/219,1/209,2/197
1559.64;0;82;1;3;0/1559.64;0/693.87,1/735.38,2/779.36;0/1559.64;0/1559.64,1/1559.64,2/1559.64;0/0;0/14,1/10,2/12;0/0;0/15,1/11,2/14;0/0;0/2,1/2,2/2;0/0;0/28,1/27,2/27;0/0;0/226,1/216,2/204
1619.93;0;88;1;3;0/1619.93;0/743.03,1/757.98,2/823.69;0/1619.93;0/1619.93,1/1619.93,2/1619.93;0/0;0/13,1/9,2/14;0/0;0/16,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/30,1/29,2/29;0/0;0/229,1/226,2/209
1679.99;0;90;1;3;0/1679.99;0/776.86,1/768.98,2/864.88;0/1679.99;0/1679.99,1/1679.99,2/1679.99;0/0;0/12,1/10,2/11;0/0;0/15,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/31,1/29,2/30;0/0;0/236,1/238,2/214
1739.8;0;94;1;3;0/1739.8;0/788.05,1/802.72,2/885.53;0/1739.8;0/1739.8,1/1739.8,2/1739.8;0/0;0/11,1/10,2/11;0/0;0/14,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/32,1/31,2/31;0/0;0/249,1/245,2/224
1799.85;0;97;1;3;0/1799.85;0/836.52,1/842.86,2/927.31;0/1799.85;0/1799.85,1/1799.85,2/1799.85;0/0;0/11,1/11,2/10;0/0;0/15,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/33,1/32,2/32;0/0;0/252,1/250,2/228
