W2,W3,Za,Zb,Zc,ItemPileOneAvg,DistanceTraveled,OrderTurnoverTimeAvg,OrdersHandled
1.310909090909091,1,0.211,0.162,1,7.347233893557423,5116.112865432094,489.9764047737617,465
1.310909090909091,1,0.211,0.162,1,7.088699494949495,5066.924291488105,465.2230930972263,469
1.310909090909091,1,0.211,0.162,1,7.57274385560676,5030.675260266467,468.19397589930213,483
1.310909090909091,1,0.211,0.162,1,7.047712418300654,5038.808926359221,476.45055311392554,447
1.310909090909091,1,0.211,0.162,1,7.738005050505049,4839.757218625757,466.5028943887424,480
1.310909090909091,1,0.211,0.162,1,7.60404807084124,5069.401075769569,486.4416532931593,463
1.310909090909091,1,0.211,0.162,1,7.6416122004357305,5126.72602290797,464.0106217352149,484
1.310909090909091,1,0.211,0.162,1,7.5455122461170845,5156.744285775001,455.36094012717115,477
1.310909090909091,1,0.211,0.162,1,7.1703431372549025,5058.508049678448,480.71690896660215,468
1.4554545454545456,1,0.215,0.148,1,7.302733214497921,5141.233092746905,480.57296858834445,479
1.4554545454545456,1,0.215,0.148,1,7.360130718954249,4974.204554559332,497.55672847342333,472
1.4554545454545456,1,0.215,0.148,1,7.358455882352941,5037.609406926836,491.9422740392829,465
1.4554545454545456,1,0.215,0.148,1,7.0784488795518214,5189.00245454624,445.1138241274844,461
1.4554545454545456,1,0.215,0.148,1,7.260531583112228,5028.269958233588,474.3316310542772,462
1.4554545454545456,1,0.215,0.148,1,7.763918757467145,5090.058719064238,466.22694224865745,483
1.4554545454545456,1,0.215,0.148,1,7.535547002280874,4969.964843515738,478.4054776724752,470
1.4554545454545456,1,0.215,0.148,1,7.216738816738817,5287.295895445731,461.73390138491493,487
1.4554545454545456,1,0.215,0.148,1,7.475492249685797,4976.93190097253,463.9280155072972,480
1.4554545454545456,1,0.215,0.148,1,7.45963788741303,5033.346629938261,503.08966867310545,460
1.4554545454545456,1,0.215,0.148,1,7.256647355912062,5111.484713145172,475.64063465816065,476
1.4554545454545456,1,0.215,0.148,1,7.54276477616136,5079.884886267628,483.86736861036616,483
1.4554545454545456,1,0.215,0.148,1,7.00462962962963,5140.433452313953,488.1151458050454,460
1.4554545454545456,1,0.215,0.148,1,8.115998696643858,5005.063607716045,442.65131200081026,508
1.4554545454545456,1,0.215,0.148,1,7.47594696969697,5057.333133333325,456.9356205610162,479
1.4554545454545456,1,0.215,0.148,1,7.1487608932461875,5050.602391725606,471.936649961948,464
1.4554545454545456,1,0.215,0.148,1,7.9930807122457965,5001.884063304997,482.99813280467265,500
1.4554545454545456,1,0.215,0.148,1,7.90625,4885.726009152008,450.1406912909892,493
1.6,1,0.216,0.143,1,7.956561583577712,4850.588509398287,461.2848583743379,494
1.6,1,0.216,0.143,1,7.549443164362519,5148.988417111068,465.9703909197579,489
1.6,1,0.216,0.143,1,7.212511671335201,5193.726163424587,471.90776855722015,450
1.6,1,0.216,0.143,1,7.090861344537815,5182.825728581876,478.5007542486605,460
1.6,1,0.216,0.143,1,7.096358543417367,5178.156252427079,464.87027541760085,466
1.6,1,0.216,0.143,1,7.700367647058823,5050.506594476583,423.73508855842783,492
1.6,1,0.216,0.143,1,6.9608718487394965,5243.406310392115,503.19735659191724,456
1.6,1,0.216,0.143,1,7.697580645161291,5013.804883056163,445.1348278932669,487
1.6,1,0.216,0.143,1,7.207107843137255,5085.736767891665,483.32134146756874,464
1.6,1,0.216,0.143,1,7.395517676767677,4974.843049655851,462.456939943219,470
1.6,1,0.216,0.143,1,7.184989721695129,5088.0688245014335,491.01192813980595,458
1.6,1,0.216,0.143,1,7.636785036595282,5034.8878038698695,469.7604749645074,497
1.6,1,0.216,0.143,1,7.353535353535353,5069.986003791287,449.7412895742288,475
1.6,1,0.216,0.143,1,7.303306627310422,5127.505692646213,437.420496026358,489
1.6,1,0.216,0.143,1,7.759785353535354,4905.415833333322,491.7296493807407,482
1.6,1,0.216,0.143,1,7.889978213507625,4951.615568046743,460.10467053140655,490
1.6,1,0.216,0.143,1,7.206267507002802,5039.216539814759,456.16504808046614,474
1.6,1,0.216,0.143,1,7.4156268568033274,5015.609708198964,446.91487113011164,488
