#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
8508.89;8;89;0;2733.87;520.41
8518.93;8;89;0;2678.9;530.45
8528.98;8;89;0;2688.94;540.5
8543.83;3;90;0;2638.55;490.4
8554.01;3;90;0;2648.73;500.58
8564.04;3;90;0;2724.01;510.61
8574.08;3;90;0;2734.05;520.65
8584.09;3;90;0;2678.81;530.66
8594.14;3;90;0;2688.86;540.71
8609.22;2;91;0;2638.65;490.68
8619.39;2;91;0;2648.82;500.85
8629.44;2;91;0;2724.16;510.89
8639.48;2;91;0;2734.2;520.93
8649.52;2;91;0;2678.95;530.98
8659.57;2;91;0;2688.99;541.02
8674.17;13;51;0;4589.66;2443.44
8684.36;13;51;0;4599.85;2453.63
8694.4;13;51;0;4675.12;2463.67
8704.45;13;51;0;4685.16;2473.71
8714.49;13;51;0;4629.98;2483.76
8724.53;13;51;0;4640.03;2493.8
8739.09;11;93;0;2638.14;490.5
8749.32;11;93;0;2648.37;500.73
8759.37;11;93;0;2723.79;510.78
8769.41;11;93;0;2733.84;520.82
8779.46;11;93;0;2678.51;530.87
8789.5;11;93;0;2688.55;540.91
8804.05;16;94;0;2638.13;490.31
8814.28;16;94;0;2648.35;500.54
8824.32;16;94;0;2723.37;510.58
8834.36;16;94;0;2733.41;520.62
8844.4;16;94;0;2678.48;530.66
8854.45;16;94;0;2688.52;540.71
8869.11;14;95;0;2638.38;490.27
8879.16;14;95;0;2648.43;500.31
8889.2;14;95;0;2723.27;510.36
8899.25;14;95;0;2733.32;520.4
8909.29;14;95;0;2678.56;530.44
8919.31;14;95;0;2688.58;540.47
8934.45;7;96;0;2638.59;490.56
8944.83;7;96;0;2648.97;500.94
8954.88;7;96;0;2724.14;510.99
8964.92;7;96;0;2734.19;521.03
8974.97;7;96;0;2679.11;531.07
8985;7;96;0;2689.14;541.11
8999.45;17;97;0;2638.73;490.52
9009.67;17;97;0;2648.94;500.74
9019.71;17;97;0;2723.86;510.78
9029.76;17;97;0;2733.9;520.83
9039.8;17;97;0;2679.08;530.87
9049.82;17;97;0;2689.09;540.89
9064.43;8;98;0;2638.9;490.3
9074.62;8;98;0;2649.09;500.49
9084.66;8;98;0;2723.93;510.53
9094.7;8;98;0;2733.98;520.58
9104.7;8;98;0;2679.18;530.58
9114.75;8;98;0;2689.22;540.62
9129.45;3;99;0;2638.77;489.92
9139.64;3;99;0;2648.96;500.11
9149.68;3;99;0;2724.15;510.16
9159.72;3;99;0;2734.2;520.2
9169.77;3;99;0;2679.09;530.24
9179.81;3;99;0;2689.13;540.29
9194.27;2;100;0;2638.31;489.78
9204.31;2;100;0;2648.36;499.82
9214.36;2;100;0;2723.68;509.87
9224.4;2;100;0;2733.72;519.91
9234.45;2;100;0;2678.49;529.96
9244.49;2;100;0;2688.54;540
9258.86;13;101;0;2637.77;489.41
9268.91;13;101;0;2647.81;499.45
9278.95;13;101;0;2723;509.49
9289;13;101;0;2733.04;519.54
9299.04;13;101;0;2677.95;529.58
9309.08;13;101;0;2687.99;539.63
9323.95;11;102;0;2637.79;489.55
9334;11;102;0;2647.83;499.59
9344.04;11;102;0;2722.95;509.64
9354.09;11;102;0;2732.99;519.68
9364.13;11;102;0;2677.97;529.73
9374.18;11;102;0;2688.01;539.77
9388.37;16;103;0;2637.26;489.08
9398.77;16;103;0;2647.67;499.48
9408.82;16;103;0;2722.65;509.53
9418.86;16;103;0;2732.7;519.57
9428.91;16;103;0;2677.8;529.61
9438.95;16;103;0;2687.84;539.66
9453.62;14;104;0;2637.69;488.65
9463.66;14;104;0;2647.74;498.7
9473.71;14;104;0;2722.6;508.74
9483.73;14;104;0;2732.63;518.77
9493.78;14;104;0;2677.85;528.81
9503.82;14;104;0;2687.9;538.85
9519.09;7;105;0;2638.42;489.29
9529.4;7;105;0;2648.73;499.6
9539.45;7;105;0;2723.53;509.65
9549.48;7;105;0;2733.55;519.67
9559.49;7;105;0;2678.82;529.69
9569.54;7;105;0;2688.87;539.73
9584.15;17;106;0;2638.3;489.4
9594.31;17;106;0;2648.45;499.56
9604.35;17;106;0;2723.68;509.6
9614.4;17;106;0;2733.73;519.65
9624.44;17;106;0;2678.58;529.69
9634.49;17;106;0;2688.63;539.74
9649.57;8;108;0;2638.41;489.8
9659.62;8;108;0;2648.45;499.85
9669.66;8;108;0;2723.81;509.89
9679.71;8;108;0;2733.85;519.94
9689.75;8;108;0;2678.58;529.98
9699.8;8;108;0;2688.63;540.03
9714.33;3;109;0;2638.69;489.88
9724.49;3;109;0;2648.85;500.05
9734.51;3;109;0;2723.34;510.06
9744.53;3;109;0;2733.36;520.08
9754.57;3;109;0;2678.93;530.13
9764.62;3;109;0;2688.98;540.17
9779.3;2;110;0;2638.73;490.26
9789.34;2;110;0;2648.78;500.3
9799.35;2;110;0;2723.7;510.31
9809.39;2;110;0;2733.75;520.35
9819.44;2;110;0;2678.87;530.4
9829.48;2;110;0;2688.92;540.44
9844.5;13;111;0;2638.58;490.37
9854.54;13;111;0;2648.63;500.41
9864.59;13;111;0;2724.03;510.46
9874.63;13;111;0;2734.07;520.5
9884.68;13;111;0;2678.76;530.55
9894.72;13;111;0;2688.8;540.59
9909.26;11;112;0;2638.43;490.36
9919.31;11;112;0;2648.47;500.4
9929.35;11;112;0;2723.44;510.45
9939.4;11;112;0;2733.48;520.49
9949.41;11;112;0;2678.57;530.51
9959.45;11;112;0;2688.62;540.55
9973.89;16;113;0;2637.78;490.12
9983.94;16;113;0;2647.82;500.16
9993.98;16;113;0;2723.14;510.21
10004.02;16;113;0;2733.19;520.25
10014.07;16;113;0;2677.96;530.29
10024.11;16;113;0;2688;540.34
10038.67;14;114;0;2636.63;489.15
10049.01;14;114;0;2646.97;499.49
10059.05;14;114;0;2722.93;509.53
10069.07;14;114;0;2732.96;519.55
10079.12;14;114;0;2677.08;529.6
10089.16;14;114;0;2687.12;539.64
10104.25;7;116;0;2637;489.81
10114.32;7;116;0;2647.07;499.88
10124.37;7;116;0;2722.33;509.93
10134.41;7;116;0;2732.37;519.97
10144.43;7;116;0;2677.18;529.99
10154.47;7;116;0;2687.22;540.03
10169.18;17;117;0;2636.31;489.43
10179.32;17;117;0;2646.45;499.57
10189.37;17;117;0;2722.12;509.62
10199.41;17;117;0;2732.16;519.66
10209.46;17;117;0;2676.58;529.71
10219.5;17;117;0;2686.63;539.75
10234.18;8;118;0;2636.17;489.61
10244.22;8;118;0;2646.22;499.65
10254.27;8;118;0;2721.39;509.7
10264.31;8;118;0;2731.44;519.74
10274.34;8;118;0;2676.33;529.77
10284.38;8;118;0;2686.38;539.81
10298.69;3;119;0;2635.63;489.25
10309;3;119;0;2645.94;499.56
10319.04;3;119;0;2721.04;509.61
10329.09;3;119;0;2731.08;519.65
10339.13;3;119;0;2676.07;529.7
10349.18;3;119;0;2686.12;539.74
10364.27;2;120;0;2636.63;489.59
10374.39;2;120;0;2646.75;499.71
10384.43;2;120;0;2721.37;509.76
10394.47;2;120;0;2731.41;519.79
10404.51;2;120;0;2676.88;529.84
10414.56;2;120;0;2686.92;539.88
10429.65;13;121;0;2635.91;490.21
10439.73;13;121;0;2645.99;500.29
10449.77;13;121;0;2722.14;510.33
10459.82;13;121;0;2732.18;520.38
10469.86;13;121;0;2676.13;530.42
10479.91;13;121;0;2686.17;540.46
10494.16;11;122;0;2635.51;490.09
10504.56;11;122;0;2645.91;500.49
10514.6;11;122;0;2720.87;510.53
10524.65;11;122;0;2730.91;520.58
10534.69;11;122;0;2676.04;530.62
10544.74;11;122;0;2686.09;540.67
10559.34;16;123;0;2635.87;490.22
10569.58;16;123;0;2646.11;500.46
10579.63;16;123;0;2720.98;510.51
10589.63;16;123;0;2730.99;520.51
10599.68;16;123;0;2676.21;530.56
10609.72;16;123;0;2686.25;540.6
10624.15;14;125;0;2635.67;489.69
10634.56;14;125;0;2646.08;500.1
10644.6;14;125;0;2721.14;510.15
10654.65;14;125;0;2731.18;520.19
10664.69;14;125;0;2676.22;530.24
10674.71;14;125;0;2686.23;540.25
10689.08;7;126;0;2635.66;489.63
10699.13;7;126;0;2645.7;499.67
10709.18;7;126;0;2720.7;509.72
10719.22;7;126;0;2730.74;519.76
10729.26;7;126;0;2675.83;529.81
10739.31;7;126;0;2685.88;539.85
10754.09;17;127;0;2635.54;489.73
10764.13;17;127;0;2645.58;499.77
10774.18;17;127;0;2720.75;509.82
10784.22;17;127;0;2730.79;519.86
10794.26;17;127;0;2675.72;529.91
10804.27;17;127;0;2685.73;539.92
10818.43;8;128;0;2634.9;489.29
10828.68;8;128;0;2645.15;499.55
10838.72;8;128;0;2720.18;509.59
10848.77;8;128;0;2730.22;519.63
10858.81;8;128;0;2675.28;529.68
10868.86;8;128;0;2685.33;539.72
10884.35;3;16;0;8224;6083.56
10894.52;3;16;0;8234.17;6093.74
10904.56;3;16;0;8309.87;6103.78
10914.6;3;16;0;8319.92;6113.82
10924.63;3;16;0;8329.94;6123.84
10934.67;3;16;0;8274.32;6133.89
10949.29;2;130;0;2635.55;489.43
10959.67;2;130;0;2645.93;499.81
10969.71;2;130;0;2721.12;509.85
10979.76;2;130;0;2731.17;519.9
10989.8;2;130;0;2676.06;529.94
10999.85;2;130;0;2686.11;539.98
11014.89;13;131;0;2636.04;490.19
11025.02;13;131;0;2646.17;500.33
11035.06;13;131;0;2721.32;510.37
11045.11;13;131;0;2731.37;520.42
11055.15;13;131;0;2676.3;530.46
11065.2;13;131;0;2686.35;540.5
11080.69;11;132;0;2636.8;491.01
11090.91;11;132;0;2647.02;501.23
11100.95;11;132;0;2722.11;511.28
11111;11;132;0;2732.15;521.32
11121.04;11;132;0;2677.15;531.37
11131.09;11;132;0;2687.2;541.41
11145.47;16;133;0;2636.53;490.77
11155.54;16;133;0;2646.61;500.84
11165.58;16;133;0;2721.69;510.89
11175.58;16;133;0;2731.69;520.89
11185.62;16;133;0;2676.69;530.93
11195.63;16;133;0;2686.7;540.94
11210.22;14;134;0;2636.1;490.96
11220.42;14;134;0;2646.29;501.16
11230.46;14;134;0;2721.53;511.2
11240.51;14;134;0;2731.58;521.25
11250.55;14;134;0;2676.43;531.29
11260.6;14;134;0;2686.47;541.34
11275.29;7;135;0;2635.76;491.02
11285.65;7;135;0;2646.12;501.38
11295.69;7;135;0;2721.56;511.43
11305.74;7;135;0;2731.61;521.47
11315.74;7;135;0;2676.21;531.47
11325.78;7;135;0;2686.26;541.52
11340.69;17;136;0;2636.2;491.88
11350.73;17;136;0;2646.24;501.92
11360.78;17;136;0;2721.25;511.96
11370.82;17;136;0;2731.3;522.01
11380.87;17;136;0;2676.38;532.05
11390.9;17;136;0;2686.41;542.09
11405.53;8;137;0;2636.07;490.88
11415.57;8;137;0;2646.12;500.92
11425.62;8;137;0;2721.13;510.97
11435.66;8;137;0;2731.17;521.01
11445.71;8;137;0;2676.25;531.06
11455.75;8;137;0;2686.29;541.1
11470.97;3;138;0;2636.57;491.17
11481.01;3;138;0;2646.61;501.21
11491.06;3;138;0;2721.6;511.26
11501.1;3;138;0;2731.65;521.3
11511.15;3;138;0;2676.74;531.34
11521.15;3;138;0;2686.75;541.35
11536.71;2;139;0;2637.42;491.56
11546.91;2;139;0;2647.62;501.75
11556.95;2;139;0;2722.55;511.8
11567;2;139;0;2732.59;521.84
11577.04;2;139;0;2677.75;531.89
11587.08;2;139;0;2687.79;541.93
11601.57;13;140;0;2636.6;490.52
11611.71;13;140;0;2646.74;500.67
11621.75;13;140;0;2722.46;510.71
11631.8;13;140;0;2732.51;520.76
11641.82;13;140;0;2676.85;530.78
11651.86;13;140;0;2686.9;540.82
11666.22;16;141;0;2636.42;490.59
11676.26;16;141;0;2646.46;500.63
11686.31;16;141;0;2721.34;510.68
11696.35;16;141;0;2731.39;520.72
11706.4;16;141;0;2676.59;530.77
11716.44;16;141;0;2686.64;540.81
11731.79;14;142;0;2637.04;491.24
11741.86;14;142;0;2647.11;501.31
11751.91;14;142;0;2722.1;511.35
11761.95;14;142;0;2732.15;521.4
11771.98;14;142;0;2677.24;531.43
11782;14;142;0;2687.25;541.44
11796.76;17;143;0;2636.99;490.98
11806.8;17;143;0;2647.03;501.02
11816.84;17;143;0;2722.1;511.06
11826.88;17;143;0;2732.13;521.1
11836.92;17;143;0;2677.15;531.14
11846.97;17;143;0;2687.2;541.19
11862.46;8;144;0;2638.01;491.59
11872.66;8;144;0;2648.21;501.79
11882.69;8;144;0;2722.92;511.82
11892.73;8;144;0;2732.96;521.87
11902.78;8;144;0;2678.33;531.91
11912.82;8;144;0;2688.37;541.95
11927.19;3;146;0;2573.06;426.04
11937.23;3;146;0;2583.1;436.08
11947.28;3;146;0;2658.24;446.13
11957.32;3;146;0;2668.28;456.17
11967.36;3;146;0;2613.23;466.22
11977.41;3;146;0;2623.28;476.26
11992.78;2;145;0;2703.74;557.07
12002.78;2;145;0;2713.74;567.08
12012.83;2;145;0;2788.38;577.12
12022.87;2;145;0;2798.42;587.17
12032.92;2;145;0;2743.88;597.21
12042.96;2;145;0;2753.92;607.26
12057.55;13;148;0;2573.78;425.71
12067.64;13;148;0;2583.86;435.79
12077.65;13;148;0;2658.74;445.8
12087.69;13;148;0;2668.79;455.85
12097.74;13;148;0;2613.96;465.89
12107.78;13;148;0;2624.01;475.94
12122.35;16;149;0;2572.83;425.96
12132.54;16;149;0;2583.02;436.14
12142.58;16;149;0;2658.8;446.18
12152.62;16;149;0;2668.85;456.23
12162.67;16;149;0;2613.15;466.27
12172.71;16;149;0;2623.19;476.32
12187.6;14;150;0;2573.15;425.6
12197.65;14;150;0;2583.21;435.66
12207.7;14;150;0;2658.18;445.7
12217.74;14;150;0;2668.22;455.74
12227.77;14;150;0;2613.33;465.78
12237.82;14;150;0;2623.38;475.82
12252.83;17;151;0;2573.08;425.91
12262.99;17;151;0;2583.23;436.06
12273.03;17;151;0;2658.59;446.11
12283.07;17;151;0;2668.63;456.15
12293.09;17;151;0;2613.33;466.16
12303.11;17;151;0;2623.36;476.19
12318.66;8;152;0;2574.09;425.89
12328.71;8;152;0;2584.14;435.93
12338.75;8;152;0;2659;445.98
12348.8;8;152;0;2669.05;456.02
12358.84;8;152;0;2614.27;466.07
12368.89;8;152;0;2624.31;476.11
12383.93;3;153;0;2574.49;426.56
12394.19;3;153;0;2584.75;436.82
12404.2;3;153;0;2659.63;446.84
12414.25;3;153;0;2669.67;456.88
12424.29;3;153;0;2614.86;466.93
12434.34;3;153;0;2624.9;476.97
12449.03;2;154;0;2574.35;426.11
12459.22;2;154;0;2584.55;436.31
12469.27;2;154;0;2659.83;446.35
12479.28;2;154;0;2669.85;456.37
12489.3;2;154;0;2614.62;466.38
12499.31;2;154;0;2624.63;476.39
12513.67;13;155;0;2574.23;425.94
12523.9;13;155;0;2584.45;436.16
12533.94;13;155;0;2659.26;446.2
12543.98;13;155;0;2669.31;456.25
12554;13;155;0;2614.56;466.26
12564.04;13;155;0;2624.6;476.31
12578.91;16;156;0;2574.84;426.24
12589.07;16;156;0;2585;436.4
12599.11;16;156;0;2659.67;446.44
12609.16;16;156;0;2669.71;456.49
12619.2;16;156;0;2615.13;466.53
12629.24;16;156;0;2625.17;476.58
12644.09;14;157;0;2574.97;426.31
12654.41;14;157;0;2585.29;436.62
12664.45;14;157;0;2660.38;446.67
12674.5;14;157;0;2670.43;456.71
12684.54;14;157;0;2615.42;466.76
12694.58;14;157;0;2625.46;476.8
12710.07;17;158;0;2575.62;426.95
12720.12;17;158;0;2585.66;437
12730.15;17;158;0;2661.03;447.03
12740.19;17;158;0;2671.07;457.07
12750.21;17;158;0;2615.76;467.09
12760.26;17;158;0;2625.8;477.14
12775.79;8;159;0;2576.33;426.95
12785.89;8;159;0;2586.43;437.05
12795.93;8;159;0;2661.48;447.09
12805.96;8;159;0;2671.5;457.12
12816;8;159;0;2616.54;467.16
12826.05;8;159;0;2626.59;477.2
12840.93;3;160;0;2576.57;426.64
12851.32;3;160;0;2586.96;437.03
12861.36;3;160;0;2661.91;447.07
12871.37;3;160;0;2671.91;457.08
12881.41;3;160;0;2617.05;467.12
12891.45;3;160;0;2627.09;477.16
12906.73;2;161;0;2577.6;427.4
12916.77;2;161;0;2587.64;437.45
12926.82;2;161;0;2662.46;447.49
12936.86;2;161;0;2672.5;457.53
12946.91;2;161;0;2617.77;467.58
12956.94;2;161;0;2627.81;477.61
12972.8;13;147;0;3553.89;1405.76
12982.84;13;147;0;3563.94;1415.8
12992.86;13;147;0;3638.72;1425.82
13002.9;13;147;0;3648.77;1435.86
13012.94;13;147;0;3594.04;1445.91
13022.99;13;147;0;3604.08;1455.95
13037.43;16;164;0;2577.57;428.23
13047.76;16;164;0;2587.9;438.56
13057.8;16;164;0;2663.29;448.6
13067.81;16;164;0;2673.3;458.61
13077.86;16;164;0;2617.99;468.66
13087.86;16;164;0;2628;478.66
13102.87;14;165;0;2578.18;428.33
13112.99;14;165;0;2588.3;438.45
13123.03;14;165;0;2663.17;448.49
13133.08;14;165;0;2673.22;458.54
13143.12;14;165;0;2618.43;468.58
13153.17;14;165;0;2628.48;478.63
13168.21;17;166;0;2578.54;427.98
13178.55;17;166;0;2588.87;438.32
13188.57;17;166;0;2663.88;448.34
13198.62;17;166;0;2673.93;458.38
13208.66;17;166;0;2618.98;468.43
13218.71;17;166;0;2629.03;478.47
13233.44;8;167;0;2578.75;427.44
13243.82;8;167;0;2589.12;437.81
13253.86;8;167;0;2664.18;447.86
13263.91;8;167;0;2674.23;457.9
13273.95;8;167;0;2619.26;467.95
13283.99;8;167;0;2629.3;477.99
13299.15;3;168;0;2579.89;427.73
13309.46;3;168;0;2590.2;438.05
13319.47;3;168;0;2664.78;448.06
13329.52;3;168;0;2674.82;458.1
13339.56;3;168;0;2620.3;468.15
13349.6;3;168;0;2630.33;478.18
13365.17;2;169;0;2580.91;428.26
13375.35;2;169;0;2591.08;438.44
13385.36;2;169;0;2666.1;448.46
13395.41;2;169;0;2676.14;458.5
13405.41;2;169;0;2621.15;468.5
13415.45;2;169;0;2631.19;478.55
13430.41;13;170;0;2581.59;427.46
13440.45;13;170;0;2591.64;437.51
13450.49;13;170;0;2666.23;447.55
13460.54;13;170;0;2676.27;457.59
13470.58;13;170;0;2621.77;467.64
13480.63;13;170;0;2631.82;477.68
13495.64;16;171;0;2580.99;427.78
13505.92;16;171;0;2591.27;438.07
13515.97;16;171;0;2667.15;448.11
13526.01;16;171;0;2677.2;458.15
13536.05;16;171;0;2621.41;468.2
13546.1;16;171;0;2631.45;478.24
13561.06;14;172;0;2581.26;427.94
13571.14;14;172;0;2591.34;438.02
13581.19;14;172;0;2666.54;448.06
13591.23;14;172;0;2676.58;458.11
13601.27;14;172;0;2621.47;468.15
13611.32;14;172;0;2631.52;478.2
13626.22;17;173;0;2581.07;427.56
13636.64;17;173;0;2591.49;437.98
13646.68;17;173;0;2666.88;448.02
13656.73;17;173;0;2676.92;458.06
13666.77;17;173;0;2621.62;468.11
13676.82;17;173;0;2631.66;478.15
13691.8;8;174;0;2580.75;427.85
13702;8;174;0;2590.96;438.05
13712.04;8;174;0;2666.89;448.09
13722.05;8;174;0;2676.9;458.1
13732.09;8;174;0;2621.05;468.15
13742.14;8;174;0;2631.1;478.19
13757.32;3;175;0;2581.69;427.75
13767.35;3;175;0;2591.72;437.79
13777.4;3;175;0;2666.35;447.84
13787.44;3;175;0;2676.4;457.88
13797.49;3;175;0;2621.86;467.92
13807.5;3;175;0;2631.87;477.94
13822.93;2;177;0;2582.38;427.48
13832.98;2;177;0;2592.43;437.53
13843.02;2;177;0;2667.39;447.57
13853.07;2;177;0;2677.44;457.62
13863.11;2;177;0;2622.56;467.66
13873.16;2;177;0;2632.6;477.71
13887.74;13;178;0;2581.96;427.16
13897.96;13;178;0;2592.18;437.38
13908.01;13;178;0;2667.45;447.42
13918.05;13;178;0;2677.5;457.47
13928.09;13;178;0;2622.31;467.51
13938.14;13;178;0;2632.36;477.55
13952.87;16;179;0;2582.01;426.82
13962.89;16;179;0;2592.02;436.83
13972.93;16;179;0;2667.15;446.88
13982.98;16;179;0;2677.2;456.92
13993.02;16;179;0;2622.15;466.97
14003.06;16;179;0;2632.2;477.01
14017.68;14;180;0;2581.98;426.41
14027.96;14;180;0;2592.26;436.69
14037.99;14;180;0;2667.12;446.71
14048.02;14;180;0;2677.15;456.74
14058.03;14;180;0;2622.32;466.75
14068.07;14;180;0;2632.37;476.8
14083.43;17;74;0;2582.29;426.66
14093.72;17;74;0;2592.57;436.95
14103.77;17;74;0;2668.06;446.99
14113.81;17;74;0;2678.1;457.04
14123.85;17;74;0;2622.71;467.08
14133.9;17;74;0;2632.75;477.13
14148.92;8;92;0;8113.35;5965.39
14159.22;8;92;0;8123.65;5975.69
14169.22;8;92;0;8198.64;5985.69
14179.23;8;92;0;8208.66;5995.71
14189.28;8;92;0;8153.7;6005.75
14199.28;8;92;0;8163.71;6015.75
14213.83;3;45;0;2581.99;426.34
14223.95;3;45;0;2592.11;436.46
14233.99;3;45;0;2666.95;446.51
14244.04;3;45;0;2677;456.55
14254.08;3;45;0;2622.24;466.6
14264.11;3;45;0;2632.26;476.62
14278.91;2;59;0;2582.51;425.79
14288.95;2;59;0;2592.55;435.84
14298.99;2;59;0;2667.15;445.88
14309.03;2;59;0;2677.19;455.92
14319.07;2;59;0;2622.67;465.95
14329.07;2;59;0;2632.68;475.96
14344.58;13;127;0;2582.58;426.48
14354.61;13;127;0;2592.61;436.51
14364.65;13;127;0;2668.25;446.56
14374.69;13;127;0;2678.3;456.6
14384.71;13;127;0;2622.72;466.62
14394.73;13;127;0;2632.73;476.64
14409.04;16;1;0;2582.12;426.02
14419.15;16;1;0;2592.23;436.13
14429.2;16;1;0;2667.2;446.18
14439.24;16;1;0;2677.25;456.22
14449.27;16;1;0;2622.35;466.25
14459.31;16;1;0;2632.39;476.29
14474.13;14;0;0;2581.35;426.07
14484.17;14;0;0;2591.4;436.11
14494.22;14;0;0;2667.3;446.15
14504.26;14;0;0;2677.34;456.2
14514.31;14;0;0;2621.53;466.24
14524.35;14;0;0;2631.57;476.29
14539.71;17;84;0;2582.35;425.86
14549.76;17;84;0;2592.39;435.9
14559.8;17;84;0;2667.03;445.95
14569.85;17;84;0;2677.07;455.99
14579.88;17;84;0;2622.52;466.03
14589.93;17;84;0;2632.56;476.07
14604.98;8;14;0;2582.07;425.7
14615.34;8;14;0;2592.42;436.06
14625.38;8;14;0;2668.02;446.1
14635.42;8;14;0;2678.06;456.15
14645.47;8;14;0;2622.55;466.19
14655.51;8;14;0;2632.6;476.24
14669.51;1;58;0;2581.77;425.42
14679.87;1;58;0;2592.13;435.79
14689.91;1;58;0;2667;445.83
14699.96;1;58;0;2677.04;455.88
14710;1;58;0;2622.27;465.92
14720.05;1;58;0;2632.31;475.96
14735;3;163;0;4340.49;2190.97
14745.04;3;163;0;4350.53;2201.02
14755.09;3;163;0;4425.96;2211.06
14765.13;3;163;0;4436;2221.1
14775.18;3;163;0;4380.66;2231.15
14785.22;3;163;0;4390.71;2241.19
14800.58;12;65;0;2647.91;491.5
14810.6;12;65;0;2657.93;501.52
14820.64;12;65;0;2732.91;511.57
14830.69;12;65;0;2742.95;521.61
14840.73;12;65;0;2688.06;531.65
14850.78;12;65;0;2698.11;541.7
14865.12;2;4;0;2647.34;490.38
14875.4;2;4;0;2657.61;500.66
14885.44;2;4;0;2732.77;510.7
14895.48;2;4;0;2742.82;520.75
14905.53;2;4;0;2687.74;530.79
14915.57;2;4;0;2697.79;540.83
14930.92;13;63;0;2647.8;491.63
14940.96;13;63;0;2657.85;501.68
14951.01;13;63;0;2733.22;511.72
14961.05;13;63;0;2743.27;521.76
14971.1;13;63;0;2687.98;531.81
14981.14;13;63;0;2698.02;541.85
14995.96;16;60;0;2647.12;491.66
15006.18;16;60;0;2657.34;501.87
15016.22;16;60;0;2733.11;511.92
15026.27;16;60;0;2743.15;521.96
15036.31;16;60;0;2687.47;532.01
15046.36;16;60;0;2697.52;542.05
15061.6;14;46;0;2647.31;491.71
15071.91;14;46;0;2657.61;502.01
15081.91;14;46;0;2733.07;512.02
15091.95;14;46;0;2743.11;522.06
15102;14;46;0;2687.71;532.11
15112.04;14;46;0;2697.75;542.15
15126.31;17;71;0;2646.98;490.84
15136.67;17;71;0;2657.35;501.2
15146.69;17;71;0;2732.4;511.22
15156.74;17;71;0;2742.44;521.27
15166.77;17;71;0;2687.44;531.3
15176.81;17;71;0;2697.49;541.34
15191.74;8;18;0;2647.71;491.74
15201.91;8;18;0;2657.88;501.91
15211.95;8;18;0;2732.63;511.95
15222;8;18;0;2742.67;521.99
15232.04;8;18;0;2688.01;532.04
15242.09;8;18;0;2698.06;542.08
15257.18;1;75;0;2647.98;492
15267.41;1;75;0;2658.21;502.24
15277.46;1;75;0;2733.43;512.28
15287.5;1;75;0;2743.47;522.32
15297.55;1;75;0;2688.35;532.37
15307.59;1;75;0;2698.39;542.41
15322.41;3;40;0;2647.87;491.68
15332.69;3;40;0;2658.15;501.96
15342.74;3;40;0;2733.54;512.01
15352.78;3;40;0;2743.58;522.05
15362.83;3;40;0;2688.29;532.1
15372.87;3;40;0;2698.33;542.14
15387.21;12;33;0;2646.98;491.68
15397.49;12;33;0;2657.25;501.96
15407.52;12;33;0;2732.98;511.99
15417.57;12;33;0;2743.03;522.04
15427.61;12;33;0;2687.37;532.08
15437.65;12;33;0;2697.42;542.12
15452.74;2;80;0;2646.74;491.64
15463.08;2;80;0;2657.08;501.98
15473.12;2;80;0;2732.88;512.02
15483.15;2;80;0;2742.91;522.05
15493.19;2;80;0;2687.19;532.09
15503.24;2;80;0;2697.23;542.14
15517.9;13;10;0;2646.49;491.59
15528.06;13;10;0;2656.65;501.75
15538.11;13;10;0;2732.1;511.79
15548.15;13;10;0;2742.15;521.84
15558.2;13;10;0;2686.78;531.88
15568.24;13;10;0;2696.82;541.93
15582.71;16;77;0;2645.81;490.72
15593.02;16;77;0;2656.11;501.02
15603.05;16;77;0;2731.63;511.05
15613.1;16;77;0;2741.68;521.1
15623.14;16;77;0;2686.23;531.14
15633.18;16;77;0;2696.28;541.19
15648.32;14;78;0;2645.37;491.54
15658.41;14;78;0;2655.46;501.63
15668.44;14;78;0;2731.54;511.66
15678.49;14;78;0;2741.58;521.71
15688.53;14;78;0;2685.59;531.75
15698.58;14;78;0;2695.63;541.8
15713.39;17;3;0;2645.54;491.35
15723.69;17;3;0;2655.83;501.65
15733.73;17;3;0;2730.79;511.69
15743.78;17;3;0;2740.83;521.74
15753.82;17;3;0;2685.97;531.78
15763.87;17;3;0;2696.01;541.82
15778.56;8;25;0;2645.44;491.02
15788.61;8;25;0;2655.49;501.06
15798.65;8;25;0;2730.8;511.11
15808.7;8;25;0;2740.84;521.15
15818.7;8;25;0;2685.58;531.16
15828.75;8;25;0;2695.62;541.2
15843.52;1;27;0;2644.86;490.7
15853.76;1;27;0;2655.1;500.94
15863.81;1;27;0;2730.68;510.98
15873.85;1;27;0;2740.73;521.03
15883.9;1;27;0;2685.24;531.07
15893.94;1;27;0;2695.28;541.11
15908.93;3;30;0;2644.98;491.31
15918.96;3;30;0;2655.01;501.34
15929;3;30;0;2730.34;511.39
15939.04;3;30;0;2740.38;521.43
15949.09;3;30;0;2685.14;531.48
15959.13;3;30;0;2695.18;541.52
15974.27;12;8;0;2644.7;491.08
15984.4;12;8;0;2654.84;501.21
15994.45;12;8;0;2730.5;511.26
16004.49;12;8;0;2740.54;521.3
16014.53;12;8;0;2684.96;531.33
16024.57;12;8;0;2695.01;541.38
16040.26;2;11;0;2644.81;492.07
16050.55;2;11;0;2655.1;502.35
16060.59;2;11;0;2731.03;512.4
16070.64;2;11;0;2741.08;522.44
16080.68;2;11;0;2685.23;532.49
16090.73;2;11;0;2695.28;542.53
