#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.7;0;27;1;3;0/599.7;0/201.7,1/250.4,2/224.72;0/599.7;0/599.7,1/599.7,2/599.7;0/0;0/14,1/11,2/14;0/0;0/16,1/17,2/16;0/0;0/2,1/2,2/2;0/0;0/9,1/9,2/9;0/0;0/103,1/91,2/98
659.93;0;31;1;3;0/659.93;0/227.11,1/272.32,2/270.34;0/659.93;0/659.93,1/659.93,2/659.93;0/0;0/13,1/13,2/12;0/0;0/15,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/10,1/11,2/10;0/0;0/113,1/102,2/102
719.68;0;34;1;3;0/719.68;0/260.89,1/312.3,2/282.54;0/719.68;0/719.68,1/719.68,2/719.68;0/0;0/12,1/10,2/15;0/0;0/15,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/11,1/12,2/11;0/0;0/119,1/107,2/114
779.89;0;38;1;3;0/779.89;0/290.21,1/346.46,2/334.6;0/779.89;0/779.89,1/779.89,2/779.89;0/0;0/14,1/12,2/12;0/0;0/16,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/13,1/13,2/12;0/0;0/127,1/113,2/117
839.72;0;41;1;3;0/839.72;0/333.2,1/364.65,2/339.86;0/839.72;0/839.72,1/839.72,2/839.72;0/0;0/10,1/8,2/12;0/0;0/14,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/14,1/15,2/12;0/0;0/132,1/124,2/131
899.8;0;44;1;3;0/899.8;0/340.57,1/377.77,2/346.92;0/899.8;0/899.8,1/899.8,2/899.8;0/0;0/10,1/8,2/11;0/0;0/14,1/12,2/16;0/0;0/2,1/2,2/2;0/0;0/15,1/16,2/13;0/0;0/146,1/136,2/145
959.89;0;47;1;3;0/959.89;0/370.64,1/416.42,2/365.4;0/959.89;0/959.89,1/959.89,2/959.89;0/0;0/13,1/10,2/14;0/0;0/15,1/14,2/19;0/0;0/2,1/2,2/2;0/0;0/16,1/17,2/14;0/0;0/153,1/142,2/155
1019.92;0;50;1;3;0/1019.92;0/400.07,1/454.88,2/402.46;0/1019.92;0/1019.92,1/1019.92,2/1019.92;0/0;0/10,1/10,2/12;0/0;0/15,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/17,1/18,2/15;0/0;0/162,1/147,2/161
1079.82;0;54;1;3;0/1079.82;0/407.48,1/487.47,2/418.49;0/1079.82;0/1079.82,1/1079.82,2/1079.82;0/0;0/9,1/9,2/11;0/0;0/14,1/12,2/17;0/0;0/2,1/2,2/2;0/0;0/18,1/20,2/16;0/0;0/175,1/155,2/173
1139.82;0;57;1;3;0/1139.82;0/425.84,1/524.29,2/444.8;0/1139.82;0/1139.82,1/1139.82,2/1139.82;0/0;0/12,1/11,2/11;0/0;0/15,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/19,1/21,2/17;0/0;0/186,1/161,2/181
1199.85;0;61;1;3;0/1199.85;0/458.67,1/550.01,2/474.19;0/1199.85;0/1199.85,1/1199.85,2/1199.85;0/0;0/13,1/12,2/10;0/0;0/16,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/20,1/22,2/19;0/0;0/193,1/169,2/189
1259.74;0;64;1;3;0/1259.74;0/491.63,1/586.14,2/511.61;0/1259.74;0/1259.74,1/1259.74,2/1259.74;0/0;0/13,1/11,2/9;0/0;0/15,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/21,1/23,2/20;0/0;0/200,1/176,2/195
1319.68;0;68;1;3;0/1319.68;0/536.05,1/624.14,2/543.81;0/1319.68;0/1319.68,1/1319.68,2/1319.68;0/0;0/12,1/11,2/9;0/0;0/16,1/15,2/13;0/0;0/2,1/2,2/2;0/0;0/23,1/24,2/21;0/0;0/204,1/181,2/202
1379.76;0;73;1;3;0/1379.76;0/576.68,1/645.85,2/574.3;0/1379.76;0/1379.76,1/1379.76,2/1379.76;0/0;0/13,1/15,2/8;0/0;0/19,1/15,2/12;0/0;0/2,1/2,2/2;0/0;0/25,1/26,2/22;0/0;0/209,1/191,2/210
1439.82;0;76;1;3;0/1439.82;0/622.9,1/698.16,2/608;0/1439.82;0/1439.82,1/1439.82,2/1439.82;0/0;0/11,1/10,2/9;0/0;0/15,1/15,2/12;0/0;0/2,1/2,2/2;0/0;0/26,1/27,2/23;0/0;0/213,1/193,2/217
1499.96;0;79;1;3;0/1499.96;0/658.49,1/731.9,2/638.09;0/1499.96;0/1499.96,1/1499.96,2/1499.96;0/0;0/10,1/12,2/9;0/0;0/13,1/16,2/12;0/0;0/2,1/2,2/2;0/0;0/27,1/28,2/24;0/0;0/219,1/200,2/225
1559.78;0;83;1;3;0/1559.78;0/688.11,1/739.45,2/646.53;0/1559.78;0/1559.78,1/1559.78,2/1559.78;0/0;0/10,1/11,2/12;0/0;0/13,1/16,2/15;0/0;0/2,1/2,2/2;0/0;0/29,1/29,2/25;0/0;0/227,1/214,2/239
1619.99;0;86;1;3;0/1619.99;0/735.87,1/771.12,2/691.33;0/1619.99;0/1619.99,1/1619.99,2/1619.99;0/0;0/9,1/7,2/12;0/0;0/11,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/30,1/30,2/26;0/0;0/231,1/221,2/242
1679.9;0;90;1;3;0/1679.9;0/769.61,1/784.11,2/709.34;0/1679.9;0/1679.9,1/1679.9,2/1679.9;0/0;0/8,1/11,2/14;0/0;0/13,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/31,1/31,2/28;0/0;0/237,1/234,2/253
1739.7;0;94;1;3;0/1739.7;0/813.99,1/833.95,2/761.12;0/1739.7;0/1739.7,1/1739.7,2/1739.7;0/0;0/9,1/7,2/12;0/0;0/12,1/12,2/15;0/0;0/2,1/2,2/2;0/0;0/33,1/32,2/29;0/0;0/242,1/236,2/255
1800;0;97;1;3;0/1800;0/835.62,1/846.84,2/806.01;0/1800;0/1800,1/1800,2/1800;0/0;0/9,1/11,2/11;0/0;0/12,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/33,1/34,2/30;0/0;0/251,1/249,2/260
