#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
600;0;32;1;3;0/600;0/326.74,1/292.51,2/289.12;0/600;0/600,1/600,2/600;0/0;0/10,1/11,2/11;0/0;0/19,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/10,1/11,2/11;0/0;0/71,1/80,2/81
659.77;0;36;1;3;0/659.77;0/351.56,1/324.14,2/315.1;0/659.77;0/659.77,1/659.77,2/659.77;0/0;0/10,1/10,2/11;0/0;0/18,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/11,1/13,2/12;0/0;0/80,1/88,2/90
719.69;0;39;1;3;0/719.69;0/361.73,1/355.38,2/346.91;0/719.69;0/719.69,1/719.69,2/719.69;0/0;0/14,1/9,2/11;0/0;0/17,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/12,1/14,2/13;0/0;0/93,1/95,2/97
779.8;0;41;1;3;0/779.8;0/410.49,1/364.15,2/380.35;0/779.8;0/779.8,1/779.8,2/779.8;0/0;0/11,1/10,2/13;0/0;0/15,1/14,2/17;0/0;0/2,1/2,2/2;0/0;0/13,1/14,2/14;0/0;0/96,1/108,2/104
839.85;0;46;1;3;0/839.85;0/439.95,1/386,2/403.24;0/839.85;0/839.85,1/839.85,2/839.85;0/0;0/14,1/10,2/12;0/0;0/16,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/15,1/15,2/16;0/0;0/104,1/118,2/114
900;0;50;1;3;0/900;0/482.62,1/415.15,2/462.76;0/900;0/900,1/900,2/900;0/0;0/12,1/12,2/10;0/0;0/17,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/17,1/17,2/16;0/0;0/109,1/126,2/114
959.7;0;53;1;3;0/959.7;0/487.1,1/466.43,2/474.03;0/959.7;0/959.7,1/959.7,2/959.7;0/0;0/11,1/10,2/11;0/0;0/15,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/17,1/19,2/17;0/0;0/123,1/129,2/127
1019.98;0;56;1;3;0/1019.98;0/516.23,1/505.03,2/495.02;0/1019.98;0/1019.98,1/1019.98,2/1019.98;0/0;0/11,1/12,2/11;0/0;0/17,1/16,2/17;0/0;0/2,1/2,2/2;0/0;0/18,1/20,2/18;0/0;0/131,1/134,2/137
1079.97;0;61;1;3;0/1079.97;0/553.25,1/542.34,2/526.68;0/1079.97;0/1079.97,1/1079.97,2/1079.97;0/0;0/14,1/12,2/11;0/0;0/17,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/20,1/21,2/20;0/0;0/137,1/140,2/145
1139.81;0;64;1;3;0/1139.81;0/589.52,1/594.96,2/555.34;0/1139.81;0/1139.81,1/1139.81,2/1139.81;0/0;0/14,1/9,2/10;0/0;0/15,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/21;0/0;0/143,1/142,2/153
1199.66;0;68;1;3;0/1199.66;0/645.41,1/610.83,2/562.93;0/1199.66;0/1199.66,1/1199.66,2/1199.66;0/0;0/11,1/12,2/13;0/0;0/16,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/22,1/24,2/22;0/0;0/144,1/154,2/167
1259.99;0;72;1;3;0/1259.99;0/660.11,1/646.23,2/601.12;0/1259.99;0/1259.99,1/1259.99,2/1259.99;0/0;0/12,1/10,2/12;0/0;0/16,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/24,1/25,2/23;0/0;0/156,1/161,2/172
1319.95;0;76;1;3;0/1319.95;0/709.23,1/654.37,2/628.09;0/1319.95;0/1319.95,1/1319.95,2/1319.95;0/0;0/10,1/13,2/12;0/0;0/16,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/25,1/26,2/25;0/0;0/159,1/174,2/181
1379.98;0;79;1;3;0/1379.98;0/717.06,1/697.37,2/670.27;0/1379.98;0/1379.98,1/1379.98,2/1379.98;0/0;0/9,1/15,2/11;0/0;0/15,1/18,2/14;0/0;0/2,1/2,2/2;0/0;0/26,1/27,2/26;0/0;0/173,1/179,2/186
1439.99;0;82;1;3;0/1439.99;0/723.53,1/743.06,2/678.49;0/1439.99;0/1439.99,1/1439.99,2/1439.99;0/0;0/12,1/13,2/13;0/0;0/16,1/17,2/16;0/0;0/2,1/2,2/2;0/0;0/27,1/28,2/27;0/0;0/187,1/182,2/199
1499.6;0;84;1;3;0/1499.6;0/758.77,1/779.86,2/722.42;0/1499.6;0/1499.6,1/1499.6,2/1499.6;0/0;0/8,1/15,2/11;0/0;0/14,1/17,2/14;0/0;0/2,1/2,2/2;0/0;0/27,1/30,2/27;0/0;0/193,1/188,2/203
1559.87;0;88;1;3;0/1559.87;0/796,1/832.37,2/734.52;0/1559.87;0/1559.87,1/1559.87,2/1559.87;0/0;0/8,1/10,2/14;0/0;0/14,1/17,2/16;0/0;0/2,1/2,2/2;0/0;0/28,1/31,2/29;0/0;0/200,1/190,2/216
1619.66;0;92;1;3;0/1619.66;0/810.14,1/877.33,2/783.78;0/1619.66;0/1619.66,1/1619.66,2/1619.66;0/0;0/8,1/8,2/10;0/0;0/15,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/29,1/33,2/30;0/0;0/211,1/195,2/219
1679.69;0;95;1;3;0/1679.69;0/848.22,1/885.49,2/814.04;0/1679.69;0/1679.69,1/1679.69,2/1679.69;0/0;0/7,1/10,2/13;0/0;0/13,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/30,1/34,2/31;0/0;0/217,1/208,2/226
1739.74;0;98;1;3;0/1739.74;0/855.38,1/932.98,2/858.21;0/1739.74;0/1739.74,1/1739.74,2/1739.74;0/0;0/12,1/10,2/9;0/0;0/16,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/31,1/34,2/33;0/0;0/231,1/211,2/231
1799.96;0;102;1;3;0/1799.96;0/879.18,1/957.03,2/876.7;0/1799.96;0/1799.96,1/1799.96,2/1799.96;0/0;0/11,1/11,2/12;0/0;0/13,1/17,2/13;0/0;0/2,1/2,2/2;0/0;0/32,1/36,2/34;0/0;0/240,1/221,2/241
