#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
1079.99;0;55;1;3;0/1079.99;0/437.55,1/453.7,2/444.52;0/1079.99;0/1079.99,1/1079.99,2/1079.99;0/0;0/10,1/10,2/13;0/0;0/14,1/16,2/16;0/0;0/2,1/2,2/2;0/0;0/18,1/19,2/18;0/0;0/167,1/163,2/166
1139.87;0;56;1;3;0/1139.87;0/459.53,1/461.23,2/479.24;0/1139.87;0/1139.87,1/1139.87,2/1139.87;0/0;0/11,1/12,2/9;0/0;0/14,1/13,2/16;0/0;0/2,1/2,2/2;0/0;0/18,1/20,2/18;0/0;0/177,1/177,2/172
1199.93;0;60;1;3;0/1199.93;0/490.4,1/512.14,2/494.52;0/1199.93;0/1199.93,1/1199.93,2/1199.93;0/0;0/7,1/10,2/11;0/0;0/12,1/15,2/15;0/0;0/2,1/2,2/2;0/0;0/20,1/20,2/20;0/0;0/185,1/179,2/184
1259.97;0;64;1;3;0/1259.97;0/504.04,1/528.91,2/520.1;0/1259.97;0/1259.97,1/1259.97,2/1259.97;0/0;0/10,1/9,2/10;0/0;0/15,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/21,1/22,2/21;0/0;0/197,1/191,2/193
1319.71;0;67;1;3;0/1319.71;0/511.55,1/548.15,2/555.03;0/1319.71;0/1319.71,1/1319.71,2/1319.71;0/0;0/10,1/10,2/9;0/0;0/12,1/16,2/11;0/0;0/2,1/2,2/2;0/0;0/22,1/23,2/22;0/0;0/211,1/201,2/200
1379.85;0;69;1;3;0/1379.85;0/553.4,1/576.04,2/592.86;0/1379.85;0/1379.85,1/1379.85,2/1379.85;0/0;0/9,1/8,2/11;0/0;0/13,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/22,1/24,2/23;0/0;0/215,1/210,2/205
1439.9;0;74;1;3;0/1439.9;0/590.49,1/601.44,2/637.34;0/1439.9;0/1439.9,1/1439.9,2/1439.9;0/0;0/11,1/7,2/12;0/0;0/12,1/12,2/14;0/0;0/2,1/2,2/2;0/0;0/24,1/25,2/25;0/0;0/221,1/219,2/209
1499.96;0;78;1;3;0/1499.96;0/637.01,1/609.07,2/678.21;0/1499.96;0/1499.96,1/1499.96,2/1499.96;0/0;0/11,1/11,2/12;0/0;0/12,1/16,2/14;0/0;0/2,1/2,2/2;0/0;0/26,1/26,2/26;0/0;0/225,1/232,2/214
1559.97;0;80;1;3;0/1559.97;0/690.97,1/661.09,2/722.53;0/1559.97;0/1559.97,1/1559.97,2/1559.97;0/0;0/9,1/11,2/11;0/0;0/13,1/14,2/14;0/0;0/2,1/2,2/2;0/0;0/26,1/26,2/28;0/0;0/226,1/234,2/218
1619.8;0;85;1;3;0/1619.8;0/723.47,1/709.14,2/753.66;0/1619.8;0/1619.8,1/1619.8,2/1619.8;0/0;0/11,1/9,2/13;0/0;0/12,1/13,2/14;0/0;0/2,1/2,2/2;0/0;0/28,1/27,2/30;0/0;0/233,1/237,2/226
1679.8;0;88;1;3;0/1679.8;0/764.09,1/723.82,2/808.01;0/1679.8;0/1679.8,1/1679.8,2/1679.8;0/0;0/9,1/11,2/10;0/0;0/11,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/30,1/28,2/30;0/0;0/239,1/249,2/227
1739.64;0;92;1;3;0/1739.64;0/809.22,1/762.8,2/825.82;0/1739.64;0/1739.64,1/1739.64,2/1739.64;0/0;0/8,1/12,2/10;0/0;0/15,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/31,1/29,2/32;0/0;0/242,1/254,2/238
1799.99;0;96;1;3;0/1799.99;0/837.5,1/807.94,2/870.74;0/1799.99;0/1799.99,1/1799.99,2/1799.99;0/0;0/10,1/14,2/10;0/0;0/14,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/32,1/31,2/33;0/0;0/251,1/258,2/242
