#TimeStamp;PodsHandledAtIStations;PodsHandledAtOStations;ActiveIStations;ActiveOStations;IStationIdleTimes;OStationIdleTimes;IStationActiveTimes;OStationActiveTimes;IStationRequests;OStationRequests;IStationBundleBacklog;OStationItemBacklog;IStationAssignedBots;OStationAssignedBots;IStationPodsHandled;OStationPodsHandled;IStationBundlesStored;OStationItemsPicked
599.64;0;27;1;3;0/599.64;0/243.78,1/285.44,2/231.64;0/599.64;0/599.64,1/599.64,2/599.64;0/0;0/8,1/8,2/10;0/0;0/15,1/16,2/13;0/0;0/2,1/2,2/2;0/0;0/9,1/11,2/7;0/0;0/93,1/82,2/96
659.76;0;29;1;3;0/659.76;0/248.16,1/288.77,2/250.4;0/659.76;0/659.76,1/659.76,2/659.76;0/0;0/6,1/9,2/12;0/0;0/13,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/9,1/11,2/9;0/0;0/107,1/96,2/107
719.9;0;31;1;3;0/719.9;0/254.18,1/325.34,2/301.65;0/719.9;0/719.9,1/719.9,2/719.9;0/0;0/12,1/10,2/12;0/0;0/15,1/15,2/14;0/0;0/2,1/2,2/2;0/0;0/10,1/12,2/9;0/0;0/121,1/102,2/109
779.74;0;36;1;3;0/779.74;0/302.31,1/349.58,2/354.05;0/779.74;0/779.74,1/779.74,2/779.74;0/0;0/8,1/12,2/10;0/0;0/14,1/14,2/15;0/0;0/2,1/2,2/2;0/0;0/11,1/14,2/11;0/0;0/124,1/112,2/111
839.59;0;39;1;3;0/839.59;0/333.21,1/387.38,2/382.89;0/839.59;0/839.59,1/839.59,2/839.59;0/0;0/8,1/11,2/8;0/0;0/12,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/12,1/14,2/13;0/0;0/132,1/117,2/120
899.69;0;43;1;3;0/899.69;0/353.45,1/411.13,2/388.88;0/899.69;0/899.69,1/899.69,2/899.69;0/0;0/11,1/13,2/11;0/0;0/14,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/13,1/16,2/14;0/0;0/142,1/127,2/134
959.84;0;46;1;3;0/959.84;0/394.68,1/446.85,2/437.27;0/959.84;0/959.84,1/959.84,2/959.84;0/0;0/10,1/14,2/7;0/0;0/14,1/17,2/15;0/0;0/2,1/2,2/2;0/0;0/14,1/17,2/15;0/0;0/147,1/133,2/137
1020;0;49;1;3;0/1020;0/416.52,1/472.42,2/440.98;0/1020;0/1020,1/1020,2/1020;0/0;0/11,1/12,2/11;0/0;0/17,1/15,2/16;0/0;0/2,1/2,2/2;0/0;0/15,1/19,2/15;0/0;0/157,1/143,2/151
1079.69;0;52;1;3;0/1079.69;0/438.57,1/513.12,2/477.31;0/1079.69;0/1079.69,1/1079.69,2/1079.69;0/0;0/8,1/8,2/7;0/0;0/14,1/16,2/12;0/0;0/2,1/2,2/2;0/0;0/17,1/19,2/16;0/0;0/167,1/147,2/157
1139.62;0;57;1;3;0/1139.62;0/452.2,1/531.69,2/511.99;0/1139.62;0/1139.62,1/1139.62,2/1139.62;0/0;0/10,1/11,2/6;0/0;0/14,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/18,1/21,2/18;0/0;0/180,1/158,2/164
1199.77;0;58;1;3;0/1199.77;0/458.02,1/575.02,2/521.08;0/1199.77;0/1199.77,1/1199.77,2/1199.77;0/0;0/8,1/10,2/8;0/0;0/11,1/13,2/11;0/0;0/2,1/2,2/2;0/0;0/18,1/21,2/19;0/0;0/194,1/162,2/177
1259.9;0;62;1;3;0/1259.9;0/464.42,1/601.07,2/571.21;0/1259.9;0/1259.9,1/1259.9,2/1259.9;0/0;0/7,1/10,2/8;0/0;0/12,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/19,1/23,2/20;0/0;0/208,1/171,2/180
1319.58;0;66;1;3;0/1319.58;0/473.08,1/637.62,2/599.76;0/1319.58;0/1319.58,1/1319.58,2/1319.58;0/0;0/13,1/12,2/7;0/0;0/17,1/14,2/11;0/0;0/2,1/2,2/2;0/0;0/20,1/25,2/21;0/0;0/221,1/177,2/188
1379.97;0;70;1;3;0/1379.97;0/514.28,1/695.6,2/642.68;0/1379.97;0/1379.97,1/1379.97,2/1379.97;0/0;0/13,1/8,2/7;0/0;0/19,1/14,2/13;0/0;0/2,1/2,2/2;0/0;0/21,1/26,2/23;0/0;0/226,1/178,2/193
1439.96;0;73;1;3;0/1439.96;0/528.54,1/707.65,2/659.19;0/1439.96;0/1439.96,1/1439.96,2/1439.96;0/0;0/11,1/11,2/10;0/0;0/16,1/13,2/15;0/0;0/2,1/2,2/2;0/0;0/22,1/27,2/24;0/0;0/238,1/190,2/204
1499.93;0;76;1;3;0/1499.93;0/535.37,1/756.14,2/694.54;0/1499.93;0/1499.93,1/1499.93,2/1499.93;0/0;0/11,1/11,2/8;0/0;0/15,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/23,1/28,2/25;0/0;0/252,1/193,2/211
1560;0;81;1;3;0/1560;0/577.78,1/800.81,2/721.48;0/1560;0/1560,1/1560,2/1560;0/0;0/11,1/11,2/11;0/0;0/16,1/13,2/13;0/0;0/2,1/2,2/2;0/0;0/25,1/30,2/26;0/0;0/257,1/197,2/219
1619.86;0;85;1;3;0/1619.86;0/603.91,1/844.89,2/761.17;0/1619.86;0/1619.86,1/1619.86,2/1619.86;0/0;0/8,1/12,2/9;0/0;0/13,1/14,2/11;0/0;0/2,1/2,2/2;0/0;0/26,1/32,2/27;0/0;0/266,1/202,2/225
1679.95;0;88;1;3;0/1679.95;0/635.41,1/894.08,2/787.69;0/1679.95;0/1679.95,1/1679.95,2/1679.95;0/0;0/8,1/12,2/8;0/0;0/13,1/14,2/12;0/0;0/2,1/2,2/2;0/0;0/27,1/33,2/28;0/0;0/273,1/204,2/233
1739.63;0;93;1;3;0/1739.63;0/644.65,1/941.57,2/819.92;0/1739.63;0/1739.63,1/1739.63,2/1739.63;0/0;0/11,1/10,2/10;0/0;0/13,1/12,2/13;0/0;0/2,1/2,2/2;0/0;0/28,1/35,2/30;0/0;0/286,1/208,2/240
1799.78;0;95;1;3;0/1799.78;0/692.77,1/975.91,2/876.4;0/1799.78;0/1799.78,1/1799.78,2/1799.78;0/0;0/8,1/11,2/8;0/0;0/12,1/13,2/12;0/0;0/2,1/2,2/2;0/0;0/28,1/36,2/31;0/0;0/289,1/214,2/241
